tax_id,Org_name,GeneID,CurrentID,Status,Symbol,Aliases,description,other_designations,map_location,chromosome,genomic_nucleotide_accession.version,start_position_on_the_genomic_accession,end_position_on_the_genomic_accession,orientation,exon_count,OMIM
8240,Thunnus maccoyii,121884740,0,live,crhr1,,corticotropin releasing hormone receptor 1,corticotropin-releasing factor receptor 1,,18,NC_056550.1,30007846,30054099,minus,14,
8240,Thunnus maccoyii,121884723,0,live,kdelr2a,,KDEL endoplasmic reticulum protein retention receptor 2a,ER lumen protein-retaining receptor 2,,18,NC_056550.1,15045626,15051720,plus,5,
8240,Thunnus maccoyii,121884662,0,live,galr2b,,galanin receptor 2b,galanin receptor 2b,,18,NC_056550.1,20223110,20235768,minus,4,
8240,Thunnus maccoyii,121884611,0,live,adgrl1a,,adhesion G protein-coupled receptor L1a,adhesion G protein-coupled receptor L1,,18,NC_056550.1,17892068,17958565,minus,25,
8240,Thunnus maccoyii,121884461,0,live,nr1d1,,"nuclear receptor subfamily 1, group d, member 1",nuclear receptor subfamily 1 group D member 1,,18,NC_056550.1,29139946,29159124,plus,8,
8240,Thunnus maccoyii,121884386,0,live,mchr1b,,melanin-concentrating hormone receptor 1b,melanin-concentrating hormone receptor 1,,18,NC_056550.1,7214538,7218023,minus,2,
8240,Thunnus maccoyii,121884148,0,live,gpr139,,G protein-coupled receptor 139,probable G-protein coupled receptor 139,,18,NC_056550.1,15072501,15085924,minus,3,
8240,Thunnus maccoyii,121884141,0,live,s1pr5a,,sphingosine-1-phosphate receptor 5a,sphingosine 1-phosphate receptor 5a,,18,NC_056550.1,6894106,6897930,minus,2,
8240,Thunnus maccoyii,121883932,0,live,ptger1c,,prostaglandin E receptor 1c (subtype EP1),prostaglandin E receptor 1c (subtype EP1),,18,NC_056550.1,18065119,18066338,plus,2,
8240,Thunnus maccoyii,121883606,0,live,grin2ca,,"glutamate receptor, ionotropic, N-methyl D-aspartate 2Ca","glutamate receptor, ionotropic, N-methyl D-aspartate 2Ca",,18,NC_056550.1,26381283,26459807,plus,13,
8240,Thunnus maccoyii,121883520,0,live,nr5a5,,"nuclear receptor subfamily 5, group A, member 5","nuclear receptor subfamily 5, group A, member 5",,18,NC_056550.1,18803527,18807301,minus,7,
8240,Thunnus maccoyii,121883404,0,live,gcgra,,glucagon receptor a,glucagon receptor,,18,NC_056550.1,17594532,17628907,minus,14,
8240,Thunnus maccoyii,121882837,0,live,esr1,,estrogen receptor 1,estrogen receptor,,17,NC_056549.1,18279896,18293795,plus,11,
8240,Thunnus maccoyii,121882828,0,live,tshr,,thyroid stimulating hormone receptor,thyrotropin receptor,,17,NC_056549.1,9444112,9465307,minus,10,
8240,Thunnus maccoyii,121882704,0,live,scara5,,"scavenger receptor class A, member 5 (putative)",scavenger receptor class A member 5,,17,NC_056549.1,24266070,24365492,minus,12,
8240,Thunnus maccoyii,121882556,0,live,fzd3a,,frizzled class receptor 3a,frizzled-3a,,17,NC_056549.1,8303287,8324581,minus,10,
8240,Thunnus maccoyii,121882310,0,live,chrm5b,,"cholinergic receptor, muscarinic 5b",muscarinic acetylcholine receptor M5b,,17,NC_056549.1,22777544,22795723,minus,2,
8240,Thunnus maccoyii,121882254,0,live,gpr132b,,G protein-coupled receptor 132b,probable G-protein coupled receptor 132b,,17,NC_056549.1,303605,310632,plus,2,
8240,Thunnus maccoyii,121882245,0,live,gpr63,,G protein-coupled receptor 63,probable G-protein coupled receptor 63,,17,NC_056549.1,27212917,27221880,plus,2,
8240,Thunnus maccoyii,121882076,0,live,chrna2b,,"cholinergic receptor, nicotinic, alpha 2b (neuronal)",neuronal acetylcholine receptor subunit alpha-2,,17,NC_056549.1,15587928,15596455,plus,6,
8240,Thunnus maccoyii,121882070,0,live,ccr7,,chemokine (C-C motif) receptor 7,C-C chemokine receptor type 7,,2,NC_056534.1,25434185,25437677,minus,3,
8240,Thunnus maccoyii,121881925,0,live,gpr31,,G protein-coupled receptor 31,"12-(S)-hydroxy-5,8,10,14-eicosatetraenoic acid receptor",,17,NC_056549.1,2863160,2866759,plus,2,
8240,Thunnus maccoyii,121881855,0,live,nmbr,,neuromedin B receptor,neuromedin-B receptor,,17,NC_056549.1,6428136,6503634,plus,5,
8240,Thunnus maccoyii,121881411,0,live,prlh2r,,prolactin releasing hormone 2 receptor,prolactin releasing hormone 2 receptor,,16,NC_056548.1,16056571,16058735,minus,2,
8240,Thunnus maccoyii,121881145,0,live,htr1b,,5-hydroxytryptamine (serotonin) receptor 1B,5-hydroxytryptamine receptor 1B,,16,NC_056548.1,14784659,14786265,plus,1,
8240,Thunnus maccoyii,121881122,0,live,ccr6b,,chemokine (C-C motif) receptor 6b,C-C chemokine receptor type 6,,16,NC_056548.1,25633709,25637904,plus,2,
8240,Thunnus maccoyii,121881118,0,live,tacr3a,,tachykinin receptor 3a,tachykinin receptor 3a,,2,NC_056534.1,17317775,17348291,plus,5,
8240,Thunnus maccoyii,121881109,0,live,htr1d,,"5-hydroxytryptamine (serotonin) receptor 1D, G protein-coupled",5-hydroxytryptamine receptor 1D,,16,NC_056548.1,14369636,14391669,minus,2,
8240,Thunnus maccoyii,121881093,0,live,gabra2a,,gamma-aminobutyric acid type A receptor subunit alpha2a,gamma-aminobutyric acid receptor subunit alpha-2,,16,NC_056548.1,29087845,29152318,minus,10,
8240,Thunnus maccoyii,121881034,0,live,gpr78a,,G protein-coupled receptor 78a,G-protein coupled receptor 26,,2,NC_056534.1,28684281,28687841,plus,3,
8240,Thunnus maccoyii,121880973,0,live,gcgrb,,glucagon receptor b,glucagon receptor,,2,NC_056534.1,31664619,31683670,plus,14,
8240,Thunnus maccoyii,121880918,0,live,ghsra,,growth hormone secretagogue receptor a,growth hormone secretagogue receptor a,,16,NC_056548.1,10170203,10173097,plus,2,
8240,Thunnus maccoyii,121880839,0,live,s1pr5b,,sphingosine-1-phosphate receptor 5b,sphingosine 1-phosphate receptor 5b,,2,NC_056534.1,37457979,37462431,plus,2,
8240,Thunnus maccoyii,121913942,0,live,LOC121913942,,gamma-aminobutyric acid receptor-associated protein-like 2,gamma-aminobutyric acid receptor-associated protein-like 2,,1,NC_056533.1,36382839,36390742,plus,4,
8240,Thunnus maccoyii,121913913,0,live,LOC121913913,,psychosine receptor-like,psychosine receptor-like,,16,NC_056548.1,12917354,12920108,minus,2,
8240,Thunnus maccoyii,121913912,0,live,LOC121913912,,B2 bradykinin receptor-like,B2 bradykinin receptor-like,,16,NC_056548.1,12937372,12942692,minus,2,
8240,Thunnus maccoyii,121913911,0,live,LOC121913911,,B2 bradykinin receptor-like,B2 bradykinin receptor-like,,16,NC_056548.1,12923265,12930667,minus,2,
8240,Thunnus maccoyii,121913907,0,live,LOC121913907,,ovarian cancer G-protein coupled receptor 1,ovarian cancer G-protein coupled receptor 1,,16,NC_056548.1,26244198,26269866,plus,7,
8240,Thunnus maccoyii,121913750,0,live,LOC121913750,,G-protein coupled receptor 20,G-protein coupled receptor 20,,15,NC_056547.1,15396129,15397929,minus,4,
8240,Thunnus maccoyii,121913625,0,live,LOC121913625,,TGF-beta receptor type-2-like,TGF-beta receptor type-2-like,,15,NC_056547.1,12096992,12117674,minus,7,
8240,Thunnus maccoyii,121913058,0,live,LOC121913058,,free fatty acid receptor 3,free fatty acid receptor 3,,15,NC_056547.1,9266797,9269007,plus,1,
8240,Thunnus maccoyii,121912584,0,live,LOC121912584,,toll-like receptor 13,toll-like receptor 13,,15,NC_056547.1,359662,365366,minus,3,
8240,Thunnus maccoyii,121912251,0,live,LOC121912251,,acetylcholine receptor subunit alpha,acetylcholine receptor subunit alpha,,14,NC_056546.1,6588355,6603092,plus,10,
8240,Thunnus maccoyii,121912202,0,live,LOC121912202,,ovarian cancer G-protein coupled receptor 1-like,ovarian cancer G-protein coupled receptor 1-like,,14,NC_056546.1,3438407,3439943,plus,3,
8240,Thunnus maccoyii,121912143,0,live,LOC121912143,,pyrokinin-1 receptor-like,pyrokinin-1 receptor-like,,14,NC_056546.1,16996477,17007034,minus,6,
8240,Thunnus maccoyii,121912121,0,live,LOC121912121,,ovarian cancer G-protein coupled receptor 1-like,ovarian cancer G-protein coupled receptor 1-like,,14,NC_056546.1,3565695,3573418,plus,5,
8240,Thunnus maccoyii,121912120,0,live,LOC121912120,,ovarian cancer G-protein coupled receptor 1-like,ovarian cancer G-protein coupled receptor 1-like,,14,NC_056546.1,3467496,3472288,minus,4,
8240,Thunnus maccoyii,121912119,0,live,LOC121912119,,G-protein coupled receptor 4-like,G-protein coupled receptor 4-like,,14,NC_056546.1,3461265,3464325,plus,4,
8240,Thunnus maccoyii,121912113,0,live,LOC121912113,,G-protein coupled receptor 4-like,G-protein coupled receptor 4-like,,14,NC_056546.1,2693098,2695069,minus,3,
8240,Thunnus maccoyii,121912112,0,live,LOC121912112,,G-protein coupled receptor 4-like,G-protein coupled receptor 4-like,,14,NC_056546.1,2680656,2682295,minus,3,
8240,Thunnus maccoyii,121912110,0,live,LOC121912110,,G-protein coupled receptor 4-like,G-protein coupled receptor 4-like,,14,NC_056546.1,2666443,2670789,minus,4,
8240,Thunnus maccoyii,121912109,0,live,LOC121912109,,G-protein coupled receptor 4-like,G-protein coupled receptor 4-like,,14,NC_056546.1,2656464,2657917,minus,3,
8240,Thunnus maccoyii,121912108,0,live,LOC121912108,,G-protein coupled receptor 4-like,G-protein coupled receptor 4-like,,14,NC_056546.1,2643051,2654161,minus,4,
8240,Thunnus maccoyii,121912107,0,live,LOC121912107,,mas-related G-protein coupled receptor member A4-like,mas-related G-protein coupled receptor member A4-like,,14,NC_056546.1,2630787,2631465,minus,2,
8240,Thunnus maccoyii,121911899,0,live,LOC121911899,,G-protein coupled receptor 26-like,G-protein coupled receptor 26-like,,14,NC_056546.1,12736447,12741457,plus,3,
8240,Thunnus maccoyii,121911780,0,live,LOC121911780,,G-protein coupled receptor 4-like,G-protein coupled receptor 4-like,,14,NC_056546.1,3557819,3563145,plus,4,
8240,Thunnus maccoyii,121911778,0,live,LOC121911778,,G-protein coupled receptor 4-like,G-protein coupled receptor 4-like,,14,NC_056546.1,3526631,3538459,plus,4,
8240,Thunnus maccoyii,121911384,0,live,LOC121911384,,5-hydroxytryptamine receptor 1D,5-hydroxytryptamine receptor 1D,,14,NC_056546.1,19233822,19237260,plus,3,
8240,Thunnus maccoyii,121911374,0,live,LOC121911374,,ovarian cancer G-protein coupled receptor 1-like,ovarian cancer G-protein coupled receptor 1-like,,14,NC_056546.1,3312161,3314188,minus,3,
8240,Thunnus maccoyii,121911370,0,live,LOC121911370,,ovarian cancer G-protein coupled receptor 1-like,ovarian cancer G-protein coupled receptor 1-like,,14,NC_056546.1,2721443,2725299,minus,4,
8240,Thunnus maccoyii,121911368,0,live,LOC121911368,,ovarian cancer G-protein coupled receptor 1-like,ovarian cancer G-protein coupled receptor 1-like,,14,NC_056546.1,3332099,3336723,minus,4,
8240,Thunnus maccoyii,121911361,0,live,LOC121911361,,5-hydroxytryptamine receptor 7-like,5-hydroxytryptamine receptor 7-like,,14,NC_056546.1,3292880,3297296,minus,2,
8240,Thunnus maccoyii,121911360,0,live,LOC121911360,,D(1)-like dopamine receptor,D(1)-like dopamine receptor,,14,NC_056546.1,2756343,2758910,plus,1,
8240,Thunnus maccoyii,121911187,0,live,LOC121911187,,transient receptor potential channel pyrexia,transient receptor potential channel pyrexia,,14,NC_056546.1,1165673,1178220,minus,19,
8240,Thunnus maccoyii,121910752,0,live,LOC121910752,,odorant receptor 131-2-like,odorant receptor 131-2-like,,13,NC_056545.1,22305485,22306509,plus,1,
8240,Thunnus maccoyii,121910632,0,live,LOC121910632,,odorant receptor 131-2-like,odorant receptor 131-2-like,,13,NC_056545.1,1567473,1568399,minus,1,
8240,Thunnus maccoyii,121910602,0,live,LOC121910602,,transient receptor potential cation channel subfamily M member 1-like,transient receptor potential cation channel subfamily M member 1-like,,1,NC_056533.1,40656956,40720584,minus,28,
8240,Thunnus maccoyii,121910561,0,live,LOC121910561,,odorant receptor 131-2-like,odorant receptor 131-2-like,,13,NC_056545.1,22298380,22299309,plus,1,
8240,Thunnus maccoyii,121910560,0,live,LOC121910560,,odorant receptor 131-2-like,odorant receptor 131-2-like,,13,NC_056545.1,22294090,22295019,plus,1,
8240,Thunnus maccoyii,121910555,0,live,LOC121910555,,olfactory receptor 52L1-like,olfactory receptor 52L1-like,,13,NC_056545.1,21687099,21688040,plus,1,
8240,Thunnus maccoyii,121910554,0,live,LOC121910554,,olfactory receptor 52D1-like,olfactory receptor 52D1-like,,13,NC_056545.1,21681730,21682692,plus,1,
8240,Thunnus maccoyii,121910535,0,live,LOC121910535,,olfactory receptor 1-like,olfactory receptor 1-like,,13,NC_056545.1,16415090,16416303,minus,1,
8240,Thunnus maccoyii,121910534,0,live,LOC121910534,,olfactory receptor 2AT4-like,olfactory receptor 2AT4-like,,13,NC_056545.1,16400279,16407990,plus,2,
8240,Thunnus maccoyii,121910533,0,live,LOC121910533,,olfactory receptor 24-like,olfactory receptor 24-like,,13,NC_056545.1,16386933,16388053,plus,1,
8240,Thunnus maccoyii,121910532,0,live,LOC121910532,,olfactory receptor 1M1-like,olfactory receptor 1M1-like,,13,NC_056545.1,16382585,16383547,plus,1,
8240,Thunnus maccoyii,121910499,0,live,LOC121910499,,tumor necrosis factor receptor superfamily member 14-like,tumor necrosis factor receptor superfamily member 14-like,,13,NC_056545.1,2568650,2579487,minus,6,
8240,Thunnus maccoyii,121910493,0,live,LOC121910493,,olfactory receptor 52L1-like,olfactory receptor 52L1-like,,13,NC_056545.1,2145259,2146203,minus,2,
8240,Thunnus maccoyii,121910492,0,live,LOC121910492,,putative olfactory receptor 52L2,putative olfactory receptor 52L2,,13,NC_056545.1,2088537,2092679,minus,2,
8240,Thunnus maccoyii,121910488,0,live,LOC121910488,,olfactory receptor 52N5-like,olfactory receptor 52N5-like,,13,NC_056545.1,2049555,2050502,plus,1,
8240,Thunnus maccoyii,121910483,0,live,LOC121910483,,odorant receptor 131-2-like,odorant receptor 131-2-like,,13,NC_056545.1,1692771,1693733,plus,1,
8240,Thunnus maccoyii,121910482,0,live,LOC121910482,,odorant receptor 131-2-like,odorant receptor 131-2-like,,13,NC_056545.1,1686020,1686982,plus,1,
8240,Thunnus maccoyii,121910481,0,live,LOC121910481,,odorant receptor 131-2-like,odorant receptor 131-2-like,,13,NC_056545.1,1658102,1658989,minus,1,
8240,Thunnus maccoyii,121910478,0,live,LOC121910478,,odorant receptor 131-2-like,odorant receptor 131-2-like,,13,NC_056545.1,1654067,1654918,minus,1,
8240,Thunnus maccoyii,121910477,0,live,LOC121910477,,odorant receptor 131-2-like,odorant receptor 131-2-like,,13,NC_056545.1,1645110,1646099,minus,1,
8240,Thunnus maccoyii,121910476,0,live,LOC121910476,,odorant receptor 131-2-like,odorant receptor 131-2-like,,13,NC_056545.1,1637509,1638498,minus,1,
8240,Thunnus maccoyii,121910475,0,live,LOC121910475,,odorant receptor 131-2-like,odorant receptor 131-2-like,,13,NC_056545.1,1629909,1630898,minus,1,
8240,Thunnus maccoyii,121910474,0,live,LOC121910474,,odorant receptor 131-2-like,odorant receptor 131-2-like,,13,NC_056545.1,1624730,1625719,minus,1,
8240,Thunnus maccoyii,121910473,0,live,LOC121910473,,odorant receptor 131-2-like,odorant receptor 131-2-like,,13,NC_056545.1,1617028,1618017,minus,1,
8240,Thunnus maccoyii,121910472,0,live,LOC121910472,,odorant receptor 131-2-like,odorant receptor 131-2-like,,13,NC_056545.1,1612187,1613176,minus,1,
8240,Thunnus maccoyii,121910470,0,live,LOC121910470,,odorant receptor 131-2-like,odorant receptor 131-2-like,,13,NC_056545.1,1602751,1603740,minus,1,
8240,Thunnus maccoyii,121910469,0,live,LOC121910469,,odorant receptor 131-2-like,odorant receptor 131-2-like,,13,NC_056545.1,1597401,1598360,minus,1,
8240,Thunnus maccoyii,121910468,0,live,LOC121910468,,odorant receptor 131-2-like,odorant receptor 131-2-like,,13,NC_056545.1,1589971,1590924,minus,1,
8240,Thunnus maccoyii,121910467,0,live,LOC121910467,,odorant receptor 131-2-like,odorant receptor 131-2-like,,13,NC_056545.1,1585062,1586024,minus,1,
8240,Thunnus maccoyii,121910463,0,live,LOC121910463,,odorant receptor 131-2-like,odorant receptor 131-2-like,,13,NC_056545.1,1574692,1575654,minus,1,
8240,Thunnus maccoyii,121910462,0,live,LOC121910462,,odorant receptor 131-2-like,odorant receptor 131-2-like,,13,NC_056545.1,1569473,1570216,minus,1,
8240,Thunnus maccoyii,121910461,0,live,LOC121910461,,odorant receptor 131-2-like,odorant receptor 131-2-like,,13,NC_056545.1,1557742,1558704,minus,1,
8240,Thunnus maccoyii,121910457,0,live,LOC121910457,,odorant receptor 131-2-like,odorant receptor 131-2-like,,13,NC_056545.1,1552925,1553887,minus,1,
8240,Thunnus maccoyii,121910455,0,live,LOC121910455,,odorant receptor 131-2-like,odorant receptor 131-2-like,,13,NC_056545.1,1548224,1549186,minus,1,
8240,Thunnus maccoyii,121910454,0,live,LOC121910454,,odorant receptor 131-2-like,odorant receptor 131-2-like,,13,NC_056545.1,1541905,1544339,minus,2,
8240,Thunnus maccoyii,121910453,0,live,LOC121910453,,odorant receptor 131-2-like,odorant receptor 131-2-like,,13,NC_056545.1,1534559,1535521,minus,1,
8240,Thunnus maccoyii,121910452,0,live,LOC121910452,,odorant receptor 131-2-like,odorant receptor 131-2-like,,13,NC_056545.1,1529921,1530883,minus,1,
8240,Thunnus maccoyii,121910451,0,live,LOC121910451,,odorant receptor 131-2-like,odorant receptor 131-2-like,,13,NC_056545.1,1521516,1522478,minus,1,
8240,Thunnus maccoyii,121910446,0,live,LOC121910446,,lysophosphatidic acid receptor 6-like,lysophosphatidic acid receptor 6-like,,13,NC_056545.1,21768658,21771213,plus,1,
8240,Thunnus maccoyii,121910442,0,live,LOC121910442,,short transient receptor potential channel 2-like,short transient receptor potential channel 2-like,,13,NC_056545.1,21754694,21763021,minus,13,
8240,Thunnus maccoyii,121910409,0,live,LOC121910409,,olfactory receptor 146-like,olfactory receptor 146-like,,13,NC_056545.1,2114865,2115809,minus,1,
8240,Thunnus maccoyii,121910388,0,live,LOC121910388,,olfactory receptor 146-like,olfactory receptor 146-like,,13,NC_056545.1,2095703,2096659,minus,1,
8240,Thunnus maccoyii,121910385,0,live,LOC121910385,,olfactory receptor 146-like,olfactory receptor 146-like,,13,NC_056545.1,2136074,2137021,minus,1,
8240,Thunnus maccoyii,121910369,0,live,LOC121910369,,putative olfactory receptor 52L2,putative olfactory receptor 52L2,,13,NC_056545.1,2083302,2088479,minus,2,
8240,Thunnus maccoyii,121910360,0,live,LOC121910360,,olfactory receptor 5B17-like,olfactory receptor 5B17-like,,13,NC_056545.1,2055994,2057255,plus,1,
8240,Thunnus maccoyii,121910355,0,live,LOC121910355,,olfactory receptor 146,olfactory receptor 146,,13,NC_056545.1,2045824,2046771,plus,1,
8240,Thunnus maccoyii,121910354,0,live,LOC121910354,,olfactory receptor 146-like,olfactory receptor 146-like,,13,NC_056545.1,2141247,2142996,minus,1,
8240,Thunnus maccoyii,121910350,0,live,LOC121910350,,olfactory receptor 52K1-like,olfactory receptor 52K1-like,,13,NC_056545.1,2129604,2130956,minus,2,
8240,Thunnus maccoyii,121910349,0,live,LOC121910349,,putative olfactory receptor 52L2,putative olfactory receptor 52L2,,13,NC_056545.1,2076613,2077568,minus,1,
8240,Thunnus maccoyii,121910348,0,live,LOC121910348,,olfactory receptor 146-like,olfactory receptor 146-like,,13,NC_056545.1,2110853,2111797,minus,1,
8240,Thunnus maccoyii,121910346,0,live,LOC121910346,,olfactory receptor 52N5-like,olfactory receptor 52N5-like,,13,NC_056545.1,2103404,2104671,minus,2,
8240,Thunnus maccoyii,121910331,0,live,LOC121910331,,olfactory receptor 52K1-like,olfactory receptor 52K1-like,,13,NC_056545.1,2122970,2124658,minus,1,
8240,Thunnus maccoyii,121910323,0,live,LOC121910323,,olfactory receptor 146-like,olfactory receptor 146-like,,13,NC_056545.1,2119312,2121139,minus,2,
