"","Term","Ontology","ratio","pvalue","p.adjust","qvalue","ID","GeneRatio","BgRatio","Count","geneID"
"3201","Kupffer's vesicle development","Biological Process",1.3612857807634,0.207006358515788,0.574967426991434,0.480470953487503,"GO:0070121","8/4411","19/14261",8,"chrd/gja1b/nphp3/pkd2/ahi1/nkd1/bbs2/cep131"
"3202","positive regulation of cell migration involved in sprouting angiogenesis","Biological Process",1.3612857807634,0.207006358515788,0.574967426991434,0.480470953487503,"GO:0090050","8/4411","19/14261",8,"plk2b/jcada/srpx2/abl1/map3k3/nrp1a/spata5/akt3a"
"3203","stress response to metal ion","Biological Process",1.3612857807634,0.207006358515788,0.574967426991434,0.480470953487503,"GO:0097501","8/4411","19/14261",8,"hspa5/slc39a7/slc39a13/slc30a7/atp7a/park7/slc30a1a/uba5"
"3204","exoribonuclease complex","Cellular Component",1.3612857807634,0.207006358515788,0.574967426991434,0.480470953487503,"GO:1905354","8/4411","19/14261",8,"exosc1/gtpbp1/supv3l1/exosc10/LOC121912153/exosc7/gtpbp1l/dis3"
"3205","regulation of ceramide biosynthetic process","Biological Process",1.3612857807634,0.207006358515788,0.574967426991434,0.480470953487503,"GO:2000303","8/4411","19/14261",8,"rack1/LOC121886820/tnfb/prkcda/LOC121909225/smpd2b/nsmaf/tnfrsf1a"
"3206","oxidative phosphorylation","Biological Process",1.12221699695165,0.209257652427896,0.581039183379016,0.485544810620855,"GO:0006119","42/4411","121/14261",42,"LOC121892063/LOC121912261/coq8ab/sdha/coq9/LOC121885294/LOC121886874/LOC121904598/supv3l1/LOC121913036/atp5fa1/LOC121894829/ND1/ndufa10/LOC121886076/park7/etfa/LOC121911701/atp5f1c/msh2/ndufb5/dldh/LOC121887599/LOC121883352/ndufa9a/tmem11/etfb/sdhb/ndufs3/bdnf/atp5po/LOC121889240/sdhaf2/aifm1/mtch2/ndufv3/ndufa4b/ndufv1/LOC121909232/LOC121907062/ndufs2/LOC121880683"
"3207","regulation of I-kappaB kinase/NF-kappaB signaling","Biological Process",1.08748170895076,0.210473536128256,0.584233058501322,0.488213769162322,"GO:0043122","74/4411","220/14261",74,"LOC121913116/capn3b/mid2/flna/gja1b/LOC121900113/rhoab/ndfip2/peli1b/cpne1/ikbkb/tnfrsfa/LOC121895172/LOC121889057/LOC121908417/abl1/LOC121892100/shrprbck1r/ppm1aa/casp10/wls/pink1/birc2/LOC121895006/tgm2b/ppm1ba/mapkbp1/ror1/eda/LOC121895008/rela/trim62.1/bcl10/ajuba/abl2/nup62l/angpt1/ube2ib/akt1/map3k3/tnfb/LOC121906581/f2rl1.2/LOC121909487/LOC121907074/LOC121908400/card11/LOC121905428/LOC121881055/LOC121912923/LOC121906219/LOC121886854/LOC121906050/LOC121895009/LOC121911706/LOC121881185/trim59/LOC121887549/faslg/irak1/LOC121898233/dnaja3a/nod1/tnfrsf1a/inavaa/tnfaip3/stat1a/tnip1/brd4/gprc5ba/LOC121909190/lpar1/tbk1/ctnnb1"
"3208","regulation of post-embryonic development","Biological Process",1.08761715317905,0.211959066803837,0.588173195974986,0.49150634108896,"GO:0048580","73/4411","217/14261",73,"itgb2/itgb3a/LOC121891899/itgav/rgma/itga8/LOC121881499/LOC121908668/rgmd/jag1b/tspan5a/LOC121887638/itga5/chsy1/chd4a/LOC121898953/rgn/LOC121913694/LOC121889601/caska/tpst1/LOC121914042/vav2/tln2a/notch3/sox4a/tgfbr1b/uggt2/chd4b/LOC121884543/notch1a/rgl1/ube2ib/jag2b/hrasb/pabpc4/LOC121909107/foxo3b/nvl/tln1/elac2/dusp6/LOC121882314/LOC121909044/LOC121910769/LOC121894026/chsy3/egfra/kalrna/eif4e2rs1/LOC121898411/slc30a1a/rxfp1/mstnb/ccne1/LOC121881355/LOC121885245/LOC121907378/pcsk2/LOC121904684/fbxw7/kras/ryk/LOC121892016/per2/LOC121898721/brd4/cbx1a/uggt1/surf4l/LOC121909302/itgb1a/eif4e2"
"3209","mitochondrial electron transport, ubiquinol to cytochrome c","Biological Process",1.32261288926444,0.213753699787483,0.590392626592669,0.493361006057822,"GO:0006122","9/4411","22/14261",9,"LOC121912261/coq8ab/LOC121886874/LOC121913036/LOC121894829/LOC121883352/LOC121889240/LOC121909232/LOC121907062"
"3210","Golgi to endosome transport","Biological Process",1.32261288926444,0.213753699787483,0.590392626592669,0.493361006057822,"GO:0006895","9/4411","22/14261",9,"rab14l/dop1b/wipi1/eps15/gbf1/sort1b/ap1ar/mon2/ap3d1"
"3211","response to acidic pH","Biological Process",1.32261288926444,0.213753699787483,0.590392626592669,0.493361006057822,"GO:0010447","9/4411","22/14261",9,"acanb/src/met/LOC121894503/LOC121901614/ctss2.1/impact/slc38a3b/lgmn"
"3212","striated muscle cell proliferation","Biological Process",1.32261288926444,0.213753699787483,0.590392626592669,0.493361006057822,"GO:0014855","9/4411","22/14261",9,"tgfbr3/smad1/megf10/notch1a/LOC121912923/prkar1aa/dipk2ab/tgfb2/ctnnb1"
"3213",NA,NA,1.32261288926444,0.213753699787483,0.590392626592669,0.493361006057822,"GO:0015991","9/4411","22/14261",9,"atp6ap2/atp1a2a/atp6v1ab/atp6v0cb/atp6v0b/atp6ap1b/atp6v1e1b/atp6v1ba/LOC121898686"
"3214","clathrin adaptor complex","Cellular Component",1.32261288926444,0.213753699787483,0.590392626592669,0.493361006057822,"GO:0030131","9/4411","22/14261",9,"LOC121908247/ap2b1/ap2s1/sgip1a/eps15/LOC121890648/synrg/ap1m1/ap1s1"
"3215","spindle pole centrosome","Cellular Component",1.32261288926444,0.213753699787483,0.590392626592669,0.493361006057822,"GO:0031616","9/4411","22/14261",9,"LOC121888899/ndel1b/LOC121898715/LOC121910394/dlgap5/ndel1a/rock2a/LOC121912506/nubp2"
"3216","regulation of nuclease activity","Biological Process",1.32261288926444,0.213753699787483,0.590392626592669,0.493361006057822,"GO:0032069","9/4411","22/14261",9,"abce1/terfa/akt1/prkcda/dffa/terf1/hmgb2a/hmgb1b/tegt"
"3217","regulation of mammary gland epithelial cell proliferation","Biological Process",1.32261288926444,0.213753699787483,0.590392626592669,0.493361006057822,"GO:0033599","9/4411","22/14261",9,"gpx1b/LOC121909664/tgfb1a/robo1/znf703/med1/LOC121911184/ccnd1/etv4"
"3218","inositol phosphate-mediated signaling","Biological Process",1.32261288926444,0.213753699787483,0.590392626592669,0.493361006057822,"GO:0048016","9/4411","22/14261",9,"nfatc4/ppp3cca/nfatc3a/plce1/nfatc2a/ppp3r1a/edn2/edn3b/ppp3ccb"
"3219","muscle alpha-actinin binding","Molecular Function",1.32261288926444,0.213753699787483,0.590392626592669,0.493361006057822,"GO:0051371","9/4411","22/14261",9,"myom2a/mybpc2b/myom2b/mybpc3/myom3/pdlim2/mypn/pkd2/mybpha"
"3220","glomerulus vasculature development","Biological Process",1.32261288926444,0.213753699787483,0.590392626592669,0.493361006057822,"GO:0072012","9/4411","22/14261",9,"acta2/pdgfra/osr1/notch3/LOC121910427/angpt1/notch1a/LOC121909825/egr1"
"3221","regulation of ribosome biogenesis","Biological Process",1.32261288926444,0.213753699787483,0.590392626592669,0.493361006057822,"GO:0090069","9/4411","22/14261",9,"heatr1/utp15/wdr75/wdr43/mybbp1a/dimt1l/pwp1/shq1/malsu1"
"3222",NA,NA,1.32261288926444,0.213753699787483,0.590392626592669,0.493361006057822,"GO:0090344","9/4411","22/14261",9,"plk2b/cdk6/wnt1/abl1/bcl6aa/terfa/map3k3/hmga2/akt3a"
"3223","positive regulation of potassium ion transmembrane transporter activity","Biological Process",1.32261288926444,0.213753699787483,0.590392626592669,0.493361006057822,"GO:1901018","9/4411","22/14261",9,"LOC121912416/ank2b/actn2b/LOC121880591/lrrc38b/igf1/LOC121908005/rapgef3/atp1b1b"
"3224","response to alcohol","Biological Process",1.05848306950785,0.213869444435504,0.590529092544931,0.49347504369391,"GO:0097305","147/4411","449/14261",147,"LOC121899156/ctnna1/oxct1a/LOC121891899/mmp9/slit3/fgfr1a/jupa/ccnd2a/arpc2/LOC121896391/serpine1/LOC121908701/LOC121900419/llgl1/LOC121880795/gclm/fn1a/rhoab/tgfbr3/cpt1b/LOC121895502/cdk4/cdo1/rplp0/hmgcs1/LOC121914132/bcl2l1/fosab/ghra/hspa8b/cat/tgfb1a/prdm1a/junbb/gsr/si:ch211-230g15.5/stat3/LOC121895901/homer2/badb/LOC121908547/pak1/abca2/cd164/LOC121888909/praf2/LOC121909022/caska/LOC121895672/acss2l/psph/prkacab/LOC121906724/klf6a/rps3a/sec13/gsna/neflb/cpt1ab/pparg/LOC121889684/LOC121897444/adcy7/tgfbr1b/adamts1/LOC121906420/got2b/fosl1a/prkcaa/drd2a/dnmt1/LOC121909754/itga9/LOC121908220/xdh/LOC121885542/inhbb/arfip1/akt1/ncam1b/pik3r1/rxrgb/sdf4/LOC121886791/LOC121913625/lmnb1/LOC121887614/LOC121909825/tufm/ghrb/prkcda/adam15/LOC121911362/LOC121909731/LOC121903365/ptger4b/rgs19/myca/igf1/LOC121909298/tbxas1/egfra/acsl5/tbpl1/tacr1a/LOC121912923/egr1/LOC121903950/LOC121895190/tyms/gnb1b/LOC121896389/ccnd1/si:cabz01093077.1/LOC121891705/rnf38/LOC121889356/LOC121911706/LOC121882237/LOC121881858/mstnb/LOC121884384/ccne1/LOC121896669/map3k10/efna5b/ptch1/cldn5a/LOC121885218/hnrnpk/tnfrsf1a/alas1/prkacaa/LOC121911467/nfe2l1b/prkar1aa/aifm1/tp53/LOC121895414/taok2a/ruvbl2/rps6/LOC121907949/dnmt3ab/ctnnb1/LOC121910100"
"3225","negative regulation of ERBB signaling pathway","Biological Process",1.12711964875135,0.214073467510183,0.590725978851721,0.493639571538638,"GO:1901185","38/4411","109/14261",38,"itgb2/itgb3a/itgav/itga8/LOC121908668/ptpn3/ptprfa/itga5/adamts12/LOC121890872/spry1/arhgef7a/vav2/tln2a/sh3kbp1/nup62l/ncam1b/hgs/eps15/grb2b/LOC121909107/psen1/tln1/LOC121909077/psen2/plcg2/egfra/sulf1/lgmn/rnf115a/ptpn12/LOC121881858/jade3/plcg1/sulf2a/surf4l/errfi1a/itgb1a"
"3226","protein tyrosine kinase binding","Molecular Function",1.12711964875135,0.214073467510183,0.590725978851721,0.493639571538638,"GO:1990782","38/4411","109/14261",38,"numbl/LOC121899291/gja1b/LOC121908668/epha4l/ywhag1/capn2b/ptprfa/tob1b/rack1/gab2/dock4b/LOC121909754/angpt1/pik3r1/pag1/unc5a/dazap2/grm5a/LOC121909077/nck1b/LOC121888401/eif3s10/unc5cb/dvl2/LOC121889356/LOC121882603/map3k10/tiam1a/dnaja3a/plcg1/pik3r2/tp53/clasp2/zpr1/itgb1a/hsp90aa1.2/LOC121882622"
"3227","leg disc morphogenesis","Biological Process",1.10661570600649,0.21460703494566,0.592014820293234,0.494716590596115,"GO:0007478","51/4411","149/14261",51,"LOC121881499/stk17al/LOC121888077/gpc5a/LOC121881793/jag1b/rhoab/tead1b/LOC121894458/gpc5c/dll4/LOC121895480/LOC121913694/pak1/LOC121895127/dld/LOC121914042/prkacab/stk17a/prickle1b/notch3/vgll2a/lfng/dla/rab5c/smarca4a/notch1a/LOC121907144/LOC121895481/jag2b/LOC121880812/LOC121900512/LOC121895924/arhgef15b/LOC121909731/kalrna/prickle1a/dvl2/LOC121881355/LOC121886919/tead3b/LOC121898530/LOC121898091/dtx2/smad10a/prkacaa/itcha/rab5ab/ruvbl2/LOC121881192/arhgap21b"
"3228","positive regulation of leukocyte proliferation","Biological Process",1.12851875457155,0.215262076396693,0.593637857522726,0.49607288002851,"GO:0070665","37/4411","106/14261",37,"anxa1a/cd276/prkcq/peli1b/nck2a/LOC121898195/LOC121908417/adka/LOC121909022/fgf10a/cdkn1a/bcl6aa/LOC121889735/LOC121909219/nfatc2a/igfbp2a/LOC121913625/LOC121909487/igf1/nck1b/slc39a10/card11/tacr1a/syk/kitlga/LOC121906050/si:cabz01093077.1/msh6/LOC121889732/pnp5a/LOC121885369/LOC121897782/dnaja3a/hmgb1b/LOC121892072/atad5a/efnb1"
"3229","regulation of tube size","Biological Process",1.08230983213056,0.217782485756559,0.600006573537728,0.501394891176569,"GO:0035150","78/4411","233/14261",78,"myl9b/LOC121883403/acta2/crip1/plod3/sec24d/cav1/add3a/prkcq/LOC121896391/gja1b/gpx1b/LOC121906032/gclm/rhoab/tgfbr3/atp1a2a/snta1/LOC121894458/LOC121895480/atp1a3b/LOC121899325/LOC121899311/LOC121895127/oxtrb/si:dkey-63b1.1/pals2a/copg2/hif1aa/scpep1/mmp2/LOC121908040/LOC121898900/dock4b/cltca/LOC121901093/fzd2/mgll/akt1/ncam1b/LOC121908041/cacna1c/LOC121895481/LOC121908042/ednraa/slc8a1b/uap1/map2k1/trpm4a/gja5a/gbf1/f2rl1.2/LOC121895967/LOC121908234/edn2/tbxas1/egfra/tacr1a/LOC121894273/LOC121883559/LOC121894409/add3b/LOC121886425/myh7ba/gclc/dvl2/LOC121881092/LOC121896389/bmp2b/bbs2/fgd/LOC121885218/edn3b/ppardb/per2/LOC121895414/LOC121887939/LOC121887940"
"3230","regulation of hormone secretion","Biological Process",1.06788744392462,0.218398542705619,0.600006573537728,0.501394891176569,"GO:0046883","109/4411","330/14261",109,"pfkma/oxct1a/LOC121891899/anxa1a/fgfr1a/gja1b/cdk16/pfkmb/rab1ba/rhoab/fsta/ensab/LOC121894458/LOC121908635/capn10/vamp8/LOC121895480/arhgef7a/badb/LOC121913694/ptbp1a/LOC121895127/LOC121888909/kcnj11/caska/slc25a4/adipor2/mef2aa/rab11fip1a/hif1aa/cpt1ab/glrx/pparg/LOC121885210/LOC121898848/selenot1a/bmp6/ptbp1b/LOC121893602/si:dkey-251i10.1/ucp2/LOC121905775/prkcaa/drd2a/adipor1a/LOC121886625/pfkla/LOC121885542/inhbb/arl2/nr1d1/slc2a3b/akt1/LOC121901614/cacna1c/LOC121895481/madd/sidt2/LOC121885318/midn/tnfb/trpm4a/LOC121906627/LOC121912068/fgfr4/pim3/srebf1/slc2a1b/rab1aa/cacna1ab/ptger4b/igf1/chrm5b/slc25a5/edn2/mcu/egfra/tacr1a/fshr/kalrna/akt2/rapgef3/glulb/lrp5/LOC121911706/c1qtnf12/sirt4/hmga2/LOC121907378/pcsk2/LOC121907515/efna5b/LOC121900200/tiam1a/syt9b/LOC121885218/edn3b/ppardb/LOC121892016/bmp8a/clocka/rap1aa/per2/oga/lepr/akt3a/sri/tp53/csnk1db"
"3231","anion transport","Biological Process",1.05527949168847,0.218428088497565,0.600006573537728,0.501394891176569,"GO:0006820","157/4411","481/14261",157,"numbl/plin2/slc12a4/LOC121888995/slco2b1/clic5a/ankha/gja1b/clic1/LOC121914040/slc25a24/lrrc8da/cpt1b/mfsd2aa/ttyh2l/LOC121905827/ano10a/tmem30aa/vdac1/LOC121882857/slc17a9b/LOC121908647/slc25a18/LOC121897842/vdac3/LOC121907764/pak1/LOC121902402/slc1a5/praf2/atp9b/slc43a1b/LOC121898365/LOC121896104/si:ch211-117c9.5/slc25a4/LOC121890082/LOC121895672/slc20a2/si:dkey-63b1.1/ldlrb/ano8b/ano5b/slc7a11/gipc1/cpt1ab/pparg/ano6/ldlra/cpt2/slc16a10/ttyh3a/slc38a10/zgc:153039/slc1a3a/LOC121897867/slc25a10b/clic4/LOC121913594/slc16a5b/si:dkey-251i10.1/slc10a3/got2b/slc4a3/LOC121894503/drd2a/slc25a15b/clcn2a/slc7a10a/LOC121894572/ca6/slc25a3a/LOC121904026/clcn5b/slc2a3b/vdac2/bsg/gls2a/clic2/mfsd2ab/myo6a/slc35b3/slc4a7/abca7/prkcda/LOC121883611/LOC121907610/LOC121911464/slc12a9/slc3a2a/slc2a1b/atp11b/cacna1ab/myca/slc6a17/nrxn2b/slc19a2/slc38a3b/chrm5b/slc25a5/atp8a1/p2rx7/clcc1/acsl5/slc33a1/LOC121895860/ttyh2/slc20a1b/slc38a11/slc1a4/LOC121908603/slc25a25a/LOC121892059/LOC121900424/slc12a7b/nrxn1a/LOC121881092/serinc2/slc35a1/LOC121901711/acsl3b/acsl3a/si:ch73-267c23.10/slc52a3/LOC121913039/LOC121908418/atp8b1/slc36a1/abca1b/slc35b2/slc6a1a/slc23a2/gabra6b/LOC121889505/si:ch73-390b10.2/slc26a5/slc66a1/LOC121904169/ppardb/osbpl5/LOC121912144/LOC121904493/g6pc3/atp11c/fabp3/bdnf/LOC121910296/pcyox1/gls2b/slc37a2/lrrc8c/LOC121911850/abcc3/LOC121890470/slc27a4/htt/LOC121895564"
"3232","glycosyl compound metabolic process","Biological Process",1.09626534499696,0.218721085993,0.600006573537728,0.501394891176569,"GO:1901657","59/4411","174/14261",59,"nt5c1aa/LOC121891899/gmpr2/LOC121882940/tjp1a/mibp2/guk1a/LOC121908596/rhoab/LOC121887638/impdh2/apobec2a/gamt/atic/ahcy/adka/gtpbp1/caska/cmpk/pals2a/dpydb/ctps1b/tk2/sardh/LOC121896213/gmps/macrod1/umps/ak1/LOC121884543/LOC121909219/gba2/LOC121885462/uckl1a/gnmt/nmrk1/card11/fuca2/LOC121903772/tjp2a/entpd6/LOC121894704/guk1b/pnp5a/LOC121887538/nfs1/hprt1l/ak3/rab23/gtpbp1l/txndc9/LOC121892024/ak4/akr7a3/mocos/gba/mtrr/dhodh/akr1b1.2"
"3233","transmembrane receptor protein kinase activity","Molecular Function",1.13323532780046,0.218762789217175,0.600006573537728,0.501394891176569,"GO:0019199","34/4411","97/14261",34,"epha2a/fgfr1a/LOC121899214/epha4l/tgfbr3/pdgfra/LOC121892265/pdgfrl/bmpr1bb/LOC121907292/kitb/bmpr1ba/met/LOC121908664/ddr2a/epha2b/ror1/tgfbr1b/LOC121910427/LOC121913625/LOC121880803/fgfr4/fgfr2/nrp1a/LOC121909044/egfra/csf1rb/acvr1l/LOC121896669/LOC121907378/ephb4a/nrg2a/LOC121892016/fgfrl1a"
"3234","extrinsic apoptotic signaling pathway","Biological Process",1.13323532780046,0.218762789217175,0.600006573537728,0.501394891176569,"GO:0097191","34/4411","97/14261",34,"krt18a.1/LOC121895662/itgav/bcl2l1/LOC121890155/LOC121898953/tgfb1a/tnfrsfa/LOC121894656/badb/LOC121909022/dele1/eda/pik3r1/tnfb/bag3/foxo3b/eya2/mcl1b/igf1/LOC121894395/rock2a/p2rx7/sort1b/kitlga/gsk3ba/faslg/bokb/gsk3ab/LOC121907272/tnfrsf1a/casp3a/tgfb2/raf1a"
"3235","mature B cell differentiation","Biological Process",1.29322149172523,0.218784693069362,0.600006573537728,0.501394891176569,"GO:0002335","10/4411","25/14261",10,"dock11/LOC121881793/LOC121902060/dld/lfng/dla/LOC121913721/plcg2/dock10/tnfaip3"
"3236","guanylate kinase activity","Molecular Function",1.29322149172523,0.218784693069362,0.600006573537728,0.501394891176569,"GO:0004385","10/4411","25/14261",10,"LOC121891899/tjp1a/guk1a/caska/pals2a/LOC121896213/card11/tjp2a/LOC121894704/guk1b"
"3237","lipid droplet organization","Biological Process",1.29322149172523,0.218784693069362,0.600006573537728,0.501394891176569,"GO:0034389","10/4411","25/14261",10,"plin2/ddost/rab18a/ptgfrnb/tmed9/rab3gap1/tmed4/LOC121908580/fitm1l/spartb"
"3238","long-chain fatty-acyl-CoA metabolic process","Biological Process",1.29322149172523,0.218784693069362,0.600006573537728,0.501394891176569,"GO:0035336","10/4411","25/14261",10,"LOC121902402/elovl1b/hacd1/hacd2/acot7/dgat1b/tecra/acsl5/acsl3b/acsl3a"
"3239","cell redox homeostasis","Biological Process",1.29322149172523,0.218784693069362,0.600006573537728,0.501394891176569,"GO:0045454","10/4411","25/14261",10,"gpx1b/LOC121903668/txn/ero1a/erp44/selenot1a/gclc/ero1b/nfe2l1b/txnrd3"
"3240","regulation of adenylate cyclase activity","Biological Process",1.29322149172523,0.218784693069362,0.600006573537728,0.501394891176569,"GO:0045761","10/4411","25/14261",10,"timp2a/cap1/palm1a/plce1/drd2a/gnai2b/fshr/si:cabz01093077.1/gng7/cap2"
"3241","positive regulation of bone resorption","Biological Process",1.29322149172523,0.218784693069362,0.600006573537728,0.501394891176569,"GO:0045780","10/4411","25/14261",10,"adam8a/itgb3a/tnfrsf11a/atp6ap1b/LOC121909303/prkcaa/ltbp3/ptger4b/egfra/syk"
"3242","positive regulation of bone remodeling","Biological Process",1.29322149172523,0.218784693069362,0.600006573537728,0.501394891176569,"GO:0046852","10/4411","25/14261",10,"adam8a/itgb3a/tnfrsf11a/atp6ap1b/LOC121909303/prkcaa/ltbp3/ptger4b/egfra/syk"
"3243","positive regulation of hormone biosynthetic process","Biological Process",1.29322149172523,0.218784693069362,0.600006573537728,0.501394891176569,"GO:0046886","10/4411","25/14261",10,"porb/hif1aa/bmp6/arnt/tnfb/LOC121909825/igf1/egr1/eif4e2rs1/eif4e2"
"3244","pharyngeal system development","Biological Process",1.29322149172523,0.218784693069362,0.600006573537728,0.501394891176569,"GO:0060037","10/4411","25/14261",10,"LOC121907292/bmp7b/plxna2/six4a/tgfbr1b/smarca4a/bmp5/ptch1/eya1/tgfb2"
"3245","regulation of endothelial cell chemotaxis","Biological Process",1.29322149172523,0.218784693069362,0.600006573537728,0.501394891176569,"GO:2001026","10/4411","25/14261",10,"fgfr1a/LOC121881170/snai2/thbs1b/smoc2/met/notch1a/tmsb2/lgmn/prkd2"
"3246","regulation of endocytic recycling","Biological Process",1.29322149172523,0.218784693069362,0.600006573537728,0.501394891176569,"GO:2001135","10/4411","25/14261",10,"ehd2b/inpp5f/stk26/actn2b/LOC121881515/bves/csnk1g1/ap1m1/ehd1a/pdcd10a"
"3247","regulation of muscle cell apoptotic process","Biological Process",1.13500822412055,0.219900272714619,0.602509149801643,0.503486166520618,"GO:0010660","33/4411","94/14261",33,"LOC121889464/cav1/fndc1/camk2d1/LOC121899381/ilk/cdkn2a/b/LOC121895667/smad1/hspa8b/LOC121909022/slc25a4/bmp7b/trip10a/pparg/mapk8a/dnmt1/pik3r1/bag3/LOC121907074/igf1/rapgef3/gsk3ba/atf4a/map2k4a/sirt4/lifra/LOC121885218/camk2a/tp53/pdcd4b/fbxo32/LOC121910100"
"3248","negative regulation of axonogenesis","Biological Process",1.13500822412055,0.219900272714619,0.602509149801643,0.503486166520618,"GO:0050771","33/4411","94/14261",33,"slit3/LOC121906858/rgma/LOC121892330/fgf13a/ntn1b/epha4l/rhoab/arhgdia/dusp8a/gdi1/LOC121885912/LOC121891214/sema3ab/trak2/LOC121882623/map2/LOC121912626/psen1/mycbp2/nrp1a/slit1a/dab1a/LOC121911184/sema3bl/si:cabz01093077.1/mcf2a/prox1a/sema4f/LOC121881306/ryk/spartb/ulk2"
"3249","peptidase complex","Cellular Component",1.13500822412055,0.219900272714619,0.602509149801643,0.503486166520618,"GO:1905368","33/4411","94/14261",33,"LOC121899173/psme2/psmd2/psmb10/psmb6/psmd8/psma6a/psmd1/LOC121884750/LOC121904353/psma3/psmb8a/psma2a/spcs3/psmb2/sec11a/psma1/LOC121891705/spcs2/psme3/LOC121882939/uchl5/spg7/psma8/afg3l2/psmb1/LOC121913824/psme1/LOC121882007/psmd6/LOC121908096/LOC121883473/psmb3"
"3250","eye photoreceptor cell development","Biological Process",1.09692894387408,0.221821916366234,0.60643362051838,0.506765646537548,"GO:0042462","57/4411","168/14261",57,"cap1/LOC121888899/prkci/LOC121898608/epb41l5/ezrb/ptprfa/dio3a/prdm1a/rab41/ncstn/LOC121900032/LOC121898715/LOC121883468/LOC121910149/map2/kdm4c/ptprsa/rap1gds1/notch3/ets1/rab11fip5a/LOC121906921/ipo7/LOC121900198/rac3b/pigc/LOC121883584/LOC121910394/notch1a/nr2e3/LOC121899178/eya4/LOC121897193/fryb/bves/gpaa1/psen1/LOC121909077/dachc/ahi1/thrb/ern2/rac1a/hook3/etv6/fryl/mbnl2/pigs/cnga3a/gnat2/jade3/med29/eya1/clk4a/cap2/poglut1"
"3251","negative regulation of immune response","Biological Process",1.10985426528658,0.221859909490096,0.60643362051838,0.506765646537548,"GO:0050777","46/4411","134/14261",46,"LOC121899156/anxa1a/tgfb3/gpx1b/peli1b/tgfb1a/nol6/LOC121898195/loxl3b/smad7/pparg/nmi/LOC121882333/fam3a/LOC121913056/bcr/bcl6aa/il10/drd2a/angpt1/serpinb1l3/parp14rs1/LOC121913625/lmnb1/tnfb/tap2a/rc3h2/masp1/dusp22b/LOC121881055/arg2/parp14rs4/cuedc2/rabgef1/tap1/LOC121895215/psma1/si:cabz01093077.1/serping1/LOC121897782/dnaja3a/hmgb1b/tnfaip3/fer/tgfb2/dhx58"
"3252","pallium development","Biological Process",1.08249566829679,0.222532200550895,0.60643362051838,0.506765646537548,"GO:0021543","75/4411","224/14261",75,"lamb1b/LOC121891899/anxa3b/fgf13a/LOC121908705/fgfr1a/cdk6/LOC121910123/dixdc1a/LOC121909664/rhoab/foxp2/LOC121891066/mfsd2aa/bcl2l1/atic/ndel1b/LOC121908635/LOC121882242/gli3/LOC121891214/atp1a3b/badb/robo1/sema3ab/LOC121909022/caska/LOC121898715/LOC121893956/neflb/hif1aa/xab2/tp73/kif3a/srfb/kdm6ba/zeb2a/LOC121909303/LOC121884543/LOC121910394/slc2a3b/nr2f1a/mfsd2ab/lrp8/ndel1a/cdon/LOC121882802/slc2a1b/id4/psen1/tsc1a/LOC121889599/nrp1a/dab1a/LOC121911184/LOC121882298/egfra/LOC121912923/lef1/srd5a2a/tacc3/rnf7/gsk3ba/eif2b3/LOC121884384/dclk2a/LOC121907378/bbs2/LOC121900989/hnrnpk/LOC121910342/casp3a/crnkl1/LOC121910177/ctnnb1"
