"","Term","Ontology","ratio","pvalue","p.adjust","qvalue","ID","GeneRatio","BgRatio","Count","geneID"
"183","cardiac muscle cell development","Biological Process",1.83657437218287,0.000271189288427876,0.0130378325660571,0.0114684132788136,"GO:0055013","30/3106","75/14261",30,"myl2a/pdlim5a/pdgfra/lamb1b/mypn/LOC121892103/lamb1a/cavin4b/nexn/LOC121910427/tead1b/popdc2/map2k4a/spegb/LOC121881849/bves/LOC121892319/alpk3a/cavin4a/adra1ab/maml1/tead1a/LOC121883377/LOC121894579/LOC121906032/LOC121905206/rbfox1l/LOC121913056/actn2b/mef2aa"
"184","striated muscle thin filament","Cellular Component",2.18093206696716,0.000272854924294582,0.0130466175214333,0.011476140751795,"GO:0005865","19/3106","40/14261",19,"tnnt2e/lmod1b/LOC121896926/acta2/tnnc1a/daam2/tmod4/LOC121895103/LOC121897830/tmod2/actb1/acta1b/tnnt2a/LOC121897829/actn3b/LOC121895055/tpm4a/actn2b/tnnt3a"
"185","neural tube development","Biological Process",1.46758226087672,0.000278899006073268,0.0132635321915276,0.0116669444816539,"GO:0021915","70/3106","219/14261",70,"hey1/LOC121895699/bmp7b/epha2a/fzd2/vaspb/dlc1/gli2a/rgma/her9/bmp5/chrd/sema3c/prkacab/abl1/prickle1a/celsr1a/dvl2/sfrp5/sox17/pax7a/lias/ralaa/LOC121908245/plxnb2b/gli3/hif1aa/LOC121891148/adma/LOC121909214/tgif1/LOC121910219/tcf7/lmo4b/tgfb1a/cited4a/zeb2a/LOC121905675/plxna2/dla/LOC121905833/her6/aldh1a2/prickle1b/fgf8b/ptk7b/intu/fzd1/ift52/bmp4/ssbp3b/sema4c/cobl/arid1ab/LOC121897564/ift172/ttbk2a/irx1a/mthfd1l/slc7a6os/abl2/epha2b/LOC121903818/atp6ap2/enah/plod3/notch1a/kat2a/tsc2/dact1"
"186","regulation of endothelial cell migration","Biological Process",1.55991092509122,0.000287071142379325,0.0135411533017369,0.0119111471595661,"GO:0010594","53/3106","156/14261",53,"serpinf1/srpx2/dcn/adgra2/ccbe1/epha2a/prkcaa/angpt1/sparc/emp2/pparg/fgfr1a/gpib/lgmn/abl1/stard13b/bcar1/LOC121881170/LOC121909298/hmgb1b/pik3c2a/hif1aa/LOC121900182/fgf18a/calr/tgfb1a/ptgs2b/fbxw7/thbs1b/tmsb2/gpia/calr3a/jcada/itgb3b/plk2b/bmp4/ptk2aa/pik3r2/igf1/map3k3/nr2f2/LOC121910242/pdcd10a/snai2/klf4/atoh8/epha2b/LOC121903818/jupa/nus1/krit1/notch1a/smoc2"
"187","epidermis development","Biological Process",1.34211204121056,0.00028781492014376,0.0135411533017369,0.0119111471595661,"GO:0008544","114/3106","390/14261",114,"LOC121908042/crabp2a/epha2a/fsta/myh7l/LOC121911917/fzd2/LOC121909354/fscn1a/gli2a/epb41l3b/fjx1/ccn2a/her9/sdc2/fgfr1a/dct/LOC121885302/rela/LOC121909338/LOC121908040/prickle1a/celsr1a/dvl2/mark2b/LOC121901717/furina/capn1/egfra/fnbp1l/ripor2/LOC121881849/LOC121908245/llgl1/LOC121896679/gli1/txnipa/plod1a/LOC121914042/lama5/LOC121898440/LOC121881107/mark1/tp63/LOC121910219/LOC121911912/sav1/dspa/jag1b/atp2b2/LOC121895127/LOC121887119/LOC121899416/ptgs2b/ctnnd1/LOC121913306/LOC121905675/tfap2c/ppp1r12c/igfbp5b/dla/krt18a.1/her6/prickle1b/LOC121881499/LOC121909022/fgfr2/intu/fzd1/cdc42l/LOC121906032/slitrk6/LOC121907457/gfi1aa/LOC121884683/zc4h2/inhbaa/waslb/LOC121894742/lrp4/cobl/pdcl/elf3/LOC121904611/jag2b/ntf3/ift172/klf4/dsc2l/LOC121883403/LOC121908041/frya/ldb2a/myo5aa/myl9b/epha2b/LOC121903708/tgm1l1/LOC121903818/nr1h3/atp6ap2/plod3/jupa/tnfrsf19/notch1a/dbi/ugcg/smarca4a/rereb/wdr1/LOC121884605/LOC121895662/fosl2/ctsla"
"188","cellular glucan metabolic process","Biological Process",1.84932836087859,0.000296462250528355,0.0138003961912617,0.0121391838812836,"GO:0006073","29/3106","72/14261",29,"pfkma/prkag3b/LOC121910885/fasn/LOC121887706/phka1a/LOC121908570/pgm1/ppp1r3aa/acadm/pcdh12/LOC121909093/si/phkb/gbe1b/pgm2/LOC121898947/atg9a/pgm5/stbd1/atg12/gaa/LOC121908614/foxo3b/LOC121882924/ulk2/LOC121887782/atg16l1/LOC121880594"
"189","glucan metabolic process","Biological Process",1.84932836087859,0.000296462250528355,0.0138003961912617,0.0121391838812836,"GO:0044042","29/3106","72/14261",29,"pfkma/prkag3b/LOC121910885/fasn/LOC121887706/phka1a/LOC121908570/pgm1/ppp1r3aa/acadm/pcdh12/LOC121909093/si/phkb/gbe1b/pgm2/LOC121898947/atg9a/pgm5/stbd1/atg12/gaa/LOC121908614/foxo3b/LOC121882924/ulk2/LOC121887782/atg16l1/LOC121880594"
"190","sarcolemma","Cellular Component",1.53047864348573,0.000303722313500615,0.0140639416535706,0.0123710052568228,"GO:0042383","57/3106","171/14261",57,"col6a2/col6a1/dtna/capn3b/anxa6/actn1/prkcq/snta1/obscna/LOC121911543/lamp1a/cav1/itga8/ednraa/LOC121891211/LOC121894558/casq1b/LOC121895500/itgav/itgb1a/ctsba/LOC121890607/itga5/LOC121883889/LOC121882333/itga7/popdc2/atp1a3b/lama2/cacna1c/bves/atp1b1a/desma/LOC121880591/cacnb1/scn1laa/sspn/LOC121894132/LOC121894730/bgnb/synm/sgcg/LOC121887276/adra1ab/ryr1b/cd36/LOC121894579/ptk2aa/ppp3r1a/pgm5/stbd1/acp1/slc9a1a/dmd/LOC121907944/LOC121895662/LOC121896866"
"191","negative regulation of cell migration","Biological Process",1.40159623140272,0.000318476211063014,0.0146699146855099,0.0129040347408943,"GO:0030336","87/3106","285/14261",87,"serpinf1/dcn/nbl1/tmeff2a/itgb2/serpine1/drd2a/ptprub/dlc1/LOC121885487/pparg/stk26/bmp5/kif26ba/chrd/itgb1a/stat3/LOC121900476/abl1/tgfbr3/idh2/cnn2/LOC121909664/LOC121891214/stard13b/LOC121895103/LOC121881170/LOC121909298/flcn/mctp1a/hmgb1b/ripor2/LOC121897830/LOC121895615/tie1/LOC121894155/reck/calr/jag1b/LOC121894730/tnn/dusp10/tgfb1a/cited4a/LOC121899416/igfbp5b/prdm1a/thbs1b/tmsb2/LOC121881499/LOC121909022/LOC121895651/calr3a/LOC121897829/LOC121894735/katnal1/sin3b/LOC121884683/itgb3b/ptk2aa/ptger4b/waslb/pik3r2/nr2f2/katna1/sulf1/pdcd10a/LOC121911203/klf4/inppl1a/abl2/LOC121892375/LOC121893682/gtpbp4/abr/LOC121903818/cers2a/sema6dl/lrp1ab/LOC121899381/jupa/krit1/notch1a/ptenb/kif26ab/nav3/LOC121895087"
"192","carbohydrate metabolic process","Biological Process",1.31937814093597,0.000325953010982579,0.0149361176595038,0.0131381937321487,"GO:0005975","125/3106","435/14261",125,"gapdh/LOC121884397/pdk2a/pfkma/ldha/phka2/igfbp1a/slc2a3b/pgd/prkag3b/eno3/has2/LOC121910885/tat/LOC121907641/LOC121904145/chst7/LOC121896982/hexb/pck1/fasn/gpib/mpdu1b/pgam1b/LOC121900476/man2b2/LOC121887706/slc25a11/b3galt2/LOC121884840/idh2/nagk/st3gal4/phka1a/gpd1b/LOC121908570/badb/taldo1/aldoab/LOC121881793/pgm1/LOC121880763/ppp1r3aa/acadm/gnpda1/st8sia6/rbks/LOC121887271/pcdh12/LOC121896391/got1/LOC121895409/LOC121892316/rpe/st6galnac3/LOC121909093/h6pd/bpgm/b4galt1l/lrp5/LOC121907094/gal3st3/si/LOC121909162/LOC121905207/slc35a1/igfbp5b/pik3r1/phkb/b3gat3/cpt1ab/gbe1b/gpia/glt8d1/pgm2/ndufab1b/LOC121908505/idh3a/LOC121898947/atg9a/siae/LOC121912900/pgm5/gdpgp1/stbd1/atg12/LOC121910296/LOC121891043/impa2/pdk1/pgk1/shpk/gaa/LOC121908614/foxo3b/rgn/igf2bp2a/LOC121882924/fbp2/ulk2/glt8d2/LOC121901833/LOC121887782/chst1/inppl1a/LOC121903509/pomk/hk1/pgam2/akr1a1b/pik3ca/ext1b/LOC121908406/pfkfb3/man2b1/st3gal3a/atg16l1/LOC121907064/ptenb/hs2st1b/LOC121880594/gapdhs/gusb/eno1a/LOC121885865"
"193","hormone catabolic process","Biological Process",3.17868641339343,0.000328342637537866,0.0149676607515966,0.0131659398482596,"GO:0042447","9/3106","13/14261",9,"LOC121907641/dio3a/ache/LOC121898268/LOC121895651/LOC121908505/ephx1/wu:fc38h03/ece1"
"194","male sex differentiation","Biological Process",1.39134422135066,0.000333361896943028,0.0151181338623957,0.0132982998715417,"GO:0046661","90/3106","297/14261",90,"LOC121889464/ntn1b/pdgfra/tspan5a/ntn1a/itgb2/ccnd2a/mapk8a/LOC121910427/her9/pdia3/itga6a/bmp5/itgb1a/prkacab/itga7/LOC121904321/neo1a/tenm3/gdf10a/egfra/hmgb1b/LOC121884818/sall3b/notch2/fstl3/LOC121914042/star/eya1/LOC121913501/ntn2/crip1/mapk8b/LOC121887119/ncoa4/cdk4/cited4a/hnrnpa1b/lepr/ncoa3/tfap2c/ncam1b/LOC121909303/her6/LOC121892016/LOC121909022/ing2/LOC121895651/inhbb/ptk7b/vps25/hmgcs1/mmp14a/sin3b/itgb3b/bmp4/inhbaa/hoxa13b/ar/flna/LOC121885245/cdk6/LOC121885499/hmga2/unc5cb/ppm1e/rbb4l/ash1l/dpy30/sox3/nudt1/smad9/atn1/jag2b/LOC121885642/map3k21/kitb/ulk2/LOC121911203/hoxa11b/LOC121892375/LOC121903818/mmp14b/notch1a/map2k7/LOC121901076/sgpl1/rereb/hsd17b10/ctsla"
"195","glycosaminoglycan binding","Molecular Function",1.53047864348573,0.000341358861834742,0.0154014116226772,0.0135474782845291,"GO:0005539","56/3106","168/14261",56,"thbs4b/LOC121910722/crispld2/pcolcea/thbs2a/postnb/dcn/ccdc80/bmp7b/ptprfa/grem2a/anxa6/LOC121898823/LOC121890299/twsg1a/serpine2/thbs4a/LOC121892064/slit1a/LOC121913506/ccn2a/fgfr1a/LOC121907029/chrd/LOC121912125/LOC121913625/tgfbr3/LOC121909664/LOC121881170/col5a1/hmgb1b/LOC121899965/LOC121910151/col23a1a/fn1a/hbegfa/bgnb/col13a1/fgfr4/thbs1b/adamts1/ccn4a/rspo3/bmp4/mamdc2a/agrn/wu:fc38h03/LOC121909225/LOC121910242/mstnb/hmmr/hk1/gnsa/LOC121912673/cd44b/smoc2"
"196","aorta morphogenesis","Biological Process",2.47231165486156,0.000344032641028394,0.0154428529375909,0.0135839311323349,"GO:0035909","14/3106","26/14261",14,"hey1/LOC121910427/LOC121880985/eya1/jag1b/LOC121905833/her6/LOC121881499/LOC121894735/kat6a/amotl2a/LOC121911203/lrp1ab/chd7"
"197","regulation of skeletal muscle contraction","Biological Process",2.80587751305717,0.00035025177376217,0.0156422086576628,0.0137592895575713,"GO:0014819","11/3106","18/14261",11,"atp2a1/atp2a1l/LOC121908042/myh7l/casq1b/LOC121908040/grcc10/LOC121894579/actn3b/dmd/LOC121908041"
"198","organellar large ribosomal subunit","Cellular Component",2.02023180940116,0.000362876593261954,0.0159835378924308,0.014059531542474,"GO:0000315","22/3106","50/14261",22,"LOC121889849/mrpl28/mpv17l2/mrpl47/mrpl19/mrpl42/mrpl53/mrpl21/mrpl12/mrpl44/mrpl36/mrpl41/mrpl16/mrpl46/mrpl49/mrpl3/mrpl27/mrpl17/mrpl11/mrpl35/mrpl1/mrpl30"
"199","mitochondrial large ribosomal subunit","Cellular Component",2.02023180940116,0.000362876593261954,0.0159835378924308,0.014059531542474,"GO:0005762","22/3106","50/14261",22,"LOC121889849/mrpl28/mpv17l2/mrpl47/mrpl19/mrpl42/mrpl53/mrpl21/mrpl12/mrpl44/mrpl36/mrpl41/mrpl16/mrpl46/mrpl49/mrpl3/mrpl27/mrpl17/mrpl11/mrpl35/mrpl1/mrpl30"
"200",NA,NA,1.53998472201669,0.000363344803192336,0.0159835378924308,0.014059531542474,"GO:0006733","54/3106","161/14261",54,"gapdh/pfkma/LOC121904676/ldha/pgd/prkag3b/eno3/LOC121909219/LOC121896982/pck1/coq8ab/gpib/ldhba/pgam1b/LOC121900476/LOC121884840/idh2/gpd1b/taldo1/aldoab/pgm1/LOC121885218/rbks/LOC121896391/LOC121895409/rpe/idh1/LOC121909093/h6pd/bpgm/ptgs2b/pnp5a/kynu/gpia/LOC121886625/pgm2/idh3a/parp16/coq8b/pdha1b/pgk1/shpk/LOC121893602/coq10b/LOC121911294/hk1/pgam2/slc37a2/pfkfb3/gapdhs/prdx5/pdha1a/eno1a/LOC121885865"
"201","pyridine nucleotide metabolic process","Biological Process",1.5732892349119,0.00038148891751682,0.0165407292936717,0.0145496514479456,"GO:0019362","49/3106","143/14261",49,"gapdh/pfkma/ldha/pgd/prkag3b/eno3/LOC121909219/LOC121896982/pck1/gpib/ldhba/pgam1b/LOC121900476/LOC121884840/idh2/gpd1b/taldo1/aldoab/pgm1/rbks/LOC121896391/LOC121895409/rpe/idh1/LOC121909093/h6pd/bpgm/ptgs2b/pnp5a/kynu/gpia/LOC121886625/pgm2/idh3a/parp16/pdha1b/pgk1/shpk/LOC121893602/LOC121911294/hk1/pgam2/slc37a2/pfkfb3/gapdhs/prdx5/pdha1a/eno1a/LOC121885865"
"202","nicotinamide nucleotide metabolic process","Biological Process",1.5732892349119,0.00038148891751682,0.0165407292936717,0.0145496514479456,"GO:0046496","49/3106","143/14261",49,"gapdh/pfkma/ldha/pgd/prkag3b/eno3/LOC121909219/LOC121896982/pck1/gpib/ldhba/pgam1b/LOC121900476/LOC121884840/idh2/gpd1b/taldo1/aldoab/pgm1/rbks/LOC121896391/LOC121895409/rpe/idh1/LOC121909093/h6pd/bpgm/ptgs2b/pnp5a/kynu/gpia/LOC121886625/pgm2/idh3a/parp16/pdha1b/pgk1/shpk/LOC121893602/LOC121911294/hk1/pgam2/slc37a2/pfkfb3/gapdhs/prdx5/pdha1a/eno1a/LOC121885865"
"203","platelet alpha granule lumen","Cellular Component",1.89487832050614,0.000381651289681217,0.0165407292936717,0.0145496514479456,"GO:0031093","26/3106","63/14261",26,"LOC121899156/clu/serpine1/actn1/gas6/sparc/LOC121897565/LOC121884840/LOC121882333/aldoab/LOC121881170/vegfd/LOC121896717/fn1a/tgfb1a/LOC121909303/thbs1b/tmsb2/vwf/igf1/LOC121881788/pros1/serpinf2a/LOC121909299/qsox1/actn2b"
"204","cell adhesion molecule binding","Molecular Function",1.38043171765379,0.000386677790359666,0.0166764274489428,0.0146690150398569,"GO:0050839","92/3106","306/14261",92,"thbs4b/fbln1/tgfbi/lamb1b/cadm2b/itgb2/dab2/ptprfa/ndrg1a/LOC121899201/actn1/iqsec1a/prkcaa/lamb1a/thbs4a/LOC121892064/obscna/mfge8b/itgb6/ccn2a/LOC121885487/kirrel3l/emp2/fermt2/fbln5/fgfr1a/LOC121894558/itga6a/itgav/itgb1a/cd81a/itga5/LOC121906491/si:ch73-22o12.1/cadm3/itga7/neo1a/celsr1a/adam8a/LOC121901717/tenm3/LOC121881170/tbc1d4/LOC121909298/col5a1/egfra/hmgb1b/LOC121913498/LOC121904435/tbc1d2/LOC121897678/lama5/LOC121880591/cdh10a/ctnna1/LOC121910219/calr/LOC121895760/syk/fn1a/tnn/timp2a/arvcfb/ctnnd1/tspan4a/LOC121887276/LOC121890861/thbs1b/calr3a/ptk7b/vwf/mmp14a/actn3b/ccn4a/ptprt/itgb3b/ptk2aa/ptpn2a/kirrel1a/celsr2/LOC121904611/igf1/pvrl2l/LOC121909225/LOC121910242/dmd/abi1a/actn2b/mmp14b/LOC121899381/jupa/tbc1d1"
"205","regulation of embryonic pattern specification","Biological Process",2.08701633202599,0.00039484501678917,0.0168717983501941,0.0148408683158406,"GO:1902875","20/3106","44/14261",20,"fsta/prkacab/LOC121888075/mark2b/nfe2l1b/stxbp2/btf3l4/kif5ab/mark1/magoh/LOC121911912/LOC121908635/LOC121900198/rbm8a/LOC121908160/LOC121887522/myo5aa/LOC121900032/LOC121907941/stau2"
"206","negative regulation of canonical Wnt signaling pathway","Biological Process",1.5049706660943,0.000395043243934984,0.0168717983501941,0.0148408683158406,"GO:0090090","59/3106","180/14261",59,"frzb/notum1b/dkk3b/igfbp1a/dab2/axin2/LOC121911917/cav1/LOC121886247/prickle1a/ctbp2l/LOC121906267/dvl2/sfrp5/sox17/LOC121881849/LOC121908245/gli1/limd1a/gli3/LOC121901487/igfbp2a/LOC121911661/tnn/LOC121895127/LOC121887119/foxo1a/ctnnd1/ppp2r3a/tbx18/LOC121905675/dkk2/LOC121894367/prickle1b/znrf3/mmp15a/ptk7b/fzd1/mmp14a/sin3b/LOC121884683/rspo3/tmem64/lrp4/skp1/ruvbl2/foxo3b/LOC121887978/sulf1/LOC121910967/snai2/LOC121888476/nkd2b/LOC121893682/LOC121903818/mmp14b/notch1a/rbx1/dact1"
"207","male anatomical structure morphogenesis","Biological Process",1.65457150647106,0.00040163734491458,0.017070557297384,0.0150157018042817,"GO:0090598","40/3106","111/14261",40,"LOC121889464/ntn1b/tspan5a/ntn1a/itgb2/mapk8a/her9/pdia3/itga6a/itgb1a/itga7/LOC121904321/neo1a/gdf10a/notch2/LOC121913501/ntn2/crip1/mapk8b/ncam1b/her6/ptk7b/vps25/sin3b/itgb3b/bmp4/ar/LOC121885245/LOC121885499/unc5cb/ppm1e/rbb4l/ash1l/dpy30/map3k21/ulk2/LOC121903818/notch1a/map2k7/rereb"
"208","positive regulation of protein localization to membrane","Biological Process",1.54016521717867,0.000408420380217748,0.0172753966594026,0.0151958837821907,"GO:1905477","53/3106","158/14261",53,"itgb2/epha2a/tp53/LOC121894507/mapk8a/sh3glb1a/itgb1a/acsl3a/LOC121914036/fis1/LOC121911622/badb/LOC121884384/egfra/LOC121903750/tp63/mffa/LOC121908635/cnpy4/LOC121900198/LOC121896089/LOC121881346/acap1/LOC121907988/tgfb1a/mapk8b/acsl3b/LOC121887276/pik3r1/LOC121895267/LOC121892330/LOC121909022/si:dkey-151g10.3/LOC121894735/pak1/LOC121908160/LOC121906858/lrp4/ephb2b/LOC121905347/dennd4a/arpc2/myo5aa/LOC121907944/dennd4c/nkd2b/epha2b/LOC121893682/musk/sumo2a/LOC121900032/lrp1ab/stom"
"209","response to carbohydrate","Biological Process",1.40873602411754,0.000422587726668985,0.0177891235370035,0.0156477711733587,"GO:0009743","81/3106","264/14261",81,"elna/colec12/pfkma/ensab/ldha/LOC121899291/scd/slc2a3b/serpine1/gas6/prkcq/prkcaa/sparc/LOC121896982/pck1/fasn/ccn2a/gclm/prkacab/LOC121913625/ctsba/ptprna/fis1/calcrla/txn/LOC121903668/badb/sesn2/xbp1/LOC121881170/hmgb1b/arg2/cdkn2a/b/plaub/txnipa/glula/glrx/got1/hif1aa/srebf1/ache/star/fn1a/rab34a/men1/tgfb1a/LOC121885035/ptgs2b/si/eif2b5/pik3r1/rps6ka2/thbs1b/LOC121909022/LOC121895651/cdt1/vwf/ptk2aa/acaca/ptger4b/LOC121913129/LOC121912900/LOC121894742/igf1/slc26a6/fads2/ildr2/selenos/eif2b3/LOC121905142/LOC121911599/cat/pik3ca/gpx1b/mef2aa/scdb/polg/map2k7/LOC121901076/aacs/ctsla"
"210","regulation of Notch signaling pathway","Biological Process",1.40484233693093,0.00043013264434346,0.0180205095473036,0.0158513042667324,"GO:0008593","82/3106","268/14261",82,"LOC121910722/numbl/postnb/hey1/tspan5a/bmp7b/fzd2/rcor2/LOC121882400/dlk2/dnajb5/LOC121894696/stat3/gxylt2/prickle1a/dnm3b/celsr1a/LOC121909664/chac1/dvl2/LOC121881793/LOC121912469/egfra/niban2b/LOC121908245/llgl1/notch2/cc2d1b/LOC121880938/LOC121914042/LOC121912416/LOC121884323/hipk2/tp63/hipk3b/mettl3/jag1b/b4galt1l/nrarpa/dpysl2a/brms1/fbxw7/maml1/gas2l1/asf1ba/dla/LOC121905833/nedd4a/her6/tcima/prickle1b/itcha/LOC121881499/tbl1xr1a/vps25/fzd1/mmp14a/mfng/LOC121885245/hipk1a/dpysl2b/snw1/celsr2/elf3/jag2b/dnajb1a/foxo3b/kitb/zfyve9b/pdcd10a/chaf1b/ldb2a/slc35c2/chmp2a/LOC121903818/niban2a/mmp14b/kctd10/ehbp1/notch1a/maml3/chmp6b"
"211","methylosome","Cellular Component",3.33922613124159,0.000436558759810566,0.0182030519848974,0.016011873295721,"GO:0034709","8/3106","11/14261",8,"prmt1/clns1a/prmt5/snrpb/snrpe/snrpd1/snrpf/snrpd3l"
"212","positive regulation of fibroblast migration","Biological Process",2.62367767454696,0.000446008990455769,0.0184224746386378,0.0162048831125812,"GO:0010763","12/3106","21/14261",12,"LOC121908664/acta2/fgfr1a/LOC121881170/ddr2a/tgfb1a/LOC121892330/thbs1b/pak1/itgb3b/LOC121906858/tsc2"
"213","negative regulation of extracellular matrix organization","Biological Process",2.62367767454696,0.000446008990455769,0.0184224746386378,0.0162048831125812,"GO:1903054","12/3106","21/14261",12,"dcn/tnfrsf1a/LOC121885487/LOC121886247/LOC121906491/tgfb1a/mmp15a/mmp14a/LOC121888476/LOC121903818/mmp14b/notch1a"
"214","regulation of ATP biosynthetic process","Biological Process",1.78887114173656,0.000462905160629227,0.019031026183252,0.0167401807228041,"GO:2001169","30/3106","77/14261",30,"tp53/pid1/pgam1b/stat3/LOC121882323/gpd1b/flcn/ndufc2/notch2/hif1aa/LOC121895409/ddit4/slc25a4/LOC121894730/entpd1/tmsb2/actn3b/pink1/parp1/sirt6/igf1/LOC121908614/ier3/LOC121893682/myog/LOC121903818/pfkfb3/notch1a/gapdhs/eno1a"
"215","regulation of angiogenesis","Biological Process",1.38053310071179,0.000475598012141351,0.0194619130735795,0.0171191999278493,"GO:0045765","89/3106","296/14261",89,"thbs4b/serpinf1/srpx2/thbs2a/dcn/adgra2/ddah1/plxnd1/ccbe1/ctsh/itgb2/epha2a/tnfrsf1a/serpine1/tnmd/id1/twsg1a/prkcaa/ramp2/sparc/thbs4a/LOC121908701/mmp9/LOC121885487/LOC121905749/emp2/pparg/LOC121894558/adm2a/itgb1a/stat3/LOC121913625/abl1/itga5/angptl4/stard13b/xbp1/LOC121881170/flcn/hmgb1b/vegfd/niban2b/pik3c2a/pak4/stim1a/hif1aa/btg1/tie1/LOC121896717/adma/LOC121900182/hipk2/fgf18a/ptgs2b/fbxw7/dla/thbs1b/cd36/jcada/adamts1/LOC121894564/itgb3b/plk2b/hipk1a/LOC121885499/hmga2/il10/sirt6/pik3r2/pgk1/map3k3/LOC121894610/LOC121909225/sulf1/LOC121910242/tlr3/smad1/pdcd10a/klf4/LOC121887617/epha2b/LOC121900419/mapk7/LOC121903818/niban2a/jupa/krit1/notch1a/smoc2"
"216","positive regulation of cell adhesion","Biological Process",1.31822248125048,0.000489976511221534,0.0199574691931808,0.0175551038523427,"GO:0045785","118/3106","411/14261",118,"fbln1/ccdc80/nid1a/bmp7b/dab2/LOC121899090/has2/LOC121909219/dbn1/prkcq/prkcaa/angpt1/myadma/slit1a/gli2a/cav1/LOC121885487/emp2/prex1/LOC121894558/itga6a/kif26ba/chrd/itgav/itgb1a/LOC121913625/abl1/LOC121887004/itga5/LOC121906491/LOC121909664/adam8a/badb/tenm3/xbp1/LOC121895103/LOC121881170/LOC121909298/flcn/LOC121889734/arl2/hmgb1b/LOC121904435/LOC121897830/LOC121910151/fstl3/LOC121897678/gli3/LOC121895774/LOC121912416/card11/LOC121880708/calr/syk/fn1a/igfbp2a/LOC121894730/tfe3a/selenok/dusp10/tgfb1a/LOC121887862/cited4a/tbx18/LOC121895006/LOC121887276/LOC121906924/LOC121890861/ptpn22/pik3r1/pnp5a/her6/thbs1b/LOC121889732/s100a10a/cd36/calr3a/LOC121897829/pak1/epb41l5/itgb3b/ptk2aa/ptger4b/flna/cdk6/il10/pik3r2/zbtb1/skap1/LOC121895625/LOC121904611/igf1/malt1/pcsk5b/fbln2/LOC121909225/serpinf2a/LOC121912819/dmd/LOC121909299/LOC121889735/myoc/arpc2/sec23a/fadd/LOC121898195/cd44b/pik3ca/LOC121899381/net1/jupa/tfe3b/smoc2/tsc2/hspd1/sec23b/piezo1/rps3"
"217","electron transport chain","Biological Process",1.50409108066701,0.000498961690526315,0.0202297924112927,0.0177946463679334,"GO:0022900","57/3106","174/14261",57,"qdpra/LOC121899291/porb/LOC121880833/ndufs2/slc1a3a/coq8ab/gpd1b/ndufc2/LOC121881849/ndufb11/ndufb5/LOC121895409/p4ha2/immp2l/ndufs8b/me2/LOC121886076/LOC121907094/gldc/LOC121886075/LOC121885537/LOC121902536/LOC121912626/LOC121895651/ndufa5/ndufb9/ndufab1b/LOC121886378/LOC121907062/pink1/coq8b/LOC121900562/ndufa7/LOC121910287/LOC121880680/ndufb4/LOC121884327/ndufb3/akr1a1b/LOC121898301/sdhb/sdhc/ndufs7/LOC121908033/ndufb6/LOC121891149/LOC121904049/ndufa3/LOC121900357/ndufa6/LOC121890741/ndufa1/LOC121908406/slc37a2/aldh4a1/LOC121913002"
"218","apoptotic mitochondrial changes","Biological Process",1.86527084674823,0.000511091912298552,0.0205323591068615,0.0180607918251332,"GO:0008637","26/3106","64/14261",26,"atp2a1/atp2a1l/clu/tp53/LOC121909219/gclm/fis1/badb/cdkn2a/b/rnf7/mffa/slc25a4/dap3/pnp5a/LOC121909022/fzd9b/bnip4/vps35/naif1/bloc1s2/ppiaa/mcl1b/LOC121892375/LOC121893682/acaa2/hspd1"
"219","formation of animal organ boundary","Biological Process",1.86527084674823,0.000511091912298552,0.0205323591068615,0.0180607918251332,"GO:0010160","26/3106","64/14261",26,"numbl/fzd2/slit1a/itga6a/ctbp2l/itga7/LOC121904321/neo1a/LOC121909664/notch2/LOC121901487/LOC121900198/LOC121911661/LOC121885035/LOC121900498/LOC121900512/fzd1/gpc5c/gfi1aa/LOC121908160/unc5cb/pbx1a/LOC121903818/LOC121900032/notch1a/LOC121912203"
"220","negative regulation of neuron differentiation","Biological Process",1.35530337706266,0.000515617950047508,0.0205492344105717,0.018075635776854,"GO:0045665","98/3106","332/14261",98,"hey1/ntn1b/bmp7b/ntn1a/dab2/fsta/id1/mapk8a/slit1a/cav1/LOC121905341/rgma/ctsz/pmp22b/LOC121882623/itgb1a/LOC121912489/abl1/dusp8a/dio3a/dnm3b/neo1a/LOC121891214/LOC121909298/LOC121884818/LOC121881849/notch2/gli3/LOC121895774/sdk2b/tnfrsfa/calr/lmo4b/nr2f1a/jag1b/mapk8b/LOC121887119/sema3fb/LOC121900498/LOC121891993/map2/epha4l/ncam1b/runx1t1/dla/rps6ka2/LOC121905833/her6/LOC121892330/LOC121912626/LOC121881499/eif4eb/calr3a/LOC121894735/gfi1aa/LOC121906858/plk2b/ptk2aa/flna/LOC121909171/trim46a/rapgef2b/plekhg5b/isl2b/lrp4/sox3/agrn/cspg4/rap1gap2a/cntn3a.1/ephb2b/nfatc4/foxo3b/katna1/dguok/dixdc1a/LOC121913726/dmd/ulk2/inpp5jb/pbx1a/inppl1a/inpp5f/abl2/trak2/LOC121912553/LOC121895414/LOC121903818/plxna3/cers2a/sema6dl/lrp1ab/notch1a/spartb/ptenb/fgf13a/tsc2/LOC121911184"
