"","Term","Ontology","ratio","pvalue","p.adjust","qvalue","ID","GeneRatio","BgRatio","Count","geneID"
"2500","dorsal appendage formation","Biological Process",1.31566428405253,0.0870158995470608,0.307583801718951,0.249909663499159,"GO:0046843","23/3369","74/14261",23,"dnm3b/LOC121882400/LOC121909074/klc1a/egfra/LOC121887586/mapk8a/LOC121882496/map2k7/bmp4/id2a/map3k9/hhat/ppcs/cica/LOC121893344/LOC121907258/notch2/akap1b/ints13/fbxw11a/sumo2a/ranbp9"
"2501","axon choice point recognition","Biological Process",1.38386761650341,0.0871713068560391,0.307763818892057,0.250055926179129,"GO:0016198","17/3369","52/14261",17,"slit1a/arhgap46a/arhgap39/robo1/LOC121911171/LOC121907988/LOC121909664/slit3/macf1a/abl1/bzw1a/LOC121885318/slit2/gna11b/neo1a/pleca/LOC121907218"
"2502","regulation of development, heterochronic","Biological Process",1.38386761650341,0.0871713068560391,0.307763818892057,0.250055926179129,"GO:0040034","17/3369","52/14261",17,"LOC121894132/elf2b/serpine2/ndr2/rxraa/bcl6aa/sox5/casz1/roraa/fbxo11a/nr1h3/insra/LOC121902846/znf362b/rorca/dis3l2/tsc1b"
"2503","morphogenesis of an epithelial fold","Biological Process",1.38386761650341,0.0871713068560391,0.307763818892057,0.250055926179129,"GO:0060571","17/3369","52/14261",17,"bmp7b/gli2a/LOC121906032/LOC121897564/fgfr2/egfra/LOC121883610/ndr2/hif1aa/LOC121908578/bcl6aa/tp63/rdh10a/notch2/pthlha/LOC121883559/LOC121895481"
"2504","Ras protein signal transduction","Biological Process",1.15445640735044,0.0873451862722424,0.308254557143693,0.25045464753782,"GO:0007265","75/3369","275/14261",75,"ntn1a/rab32a/LOC121903639/plce1/arhgef1b/dnmt1/pak1/cdkn2a/b/dpysl2b/limk1a/arhgap29b/ednraa/LOC121908160/arhgap29a/rapgef3/LOC121888077/LOC121900142/pld1a/elmo1/LOC121893952/dhcr24/rsu1/LOC121891909/LOC121900032/map2k1/rab14l/dpysl3/ripor1/phactr4b/LOC121903626/LOC121898374/LOC121887622/dpysl2a/celsr1a/rapgef2b/baiap2a/cavin4a/bcl6aa/arhgef3/cdkn1a/LOC121882938/plekhg5b/LOC121891786/rab18a/gpsm2/LOC121912073/tiam1a/arhgap23a/rab34a/rab27a/cdk2/LOC121911546/arl6/cdc42ep5/rtkna/crkl/arhgap1/rab1ba/LOC121906769/dlc1/rapgef6/rab4b/cdc42ep4b/cyfip1/afdna/fgf2/cdc42ep3/ccna2/LOC121891971/LOC121898721/LOC121913501/LOC121893854/LOC121908580/tax1bp3/wasf2"
"2505","regulation of glucose import","Biological Process",1.28417061042352,0.0877838713146935,0.309252363213337,0.251265357912386,"GO:0046324","27/3369","89/14261",27,"LOC121911622/pid1/pak1/pik3r1/mapk14b/LOC121912922/prkcaa/capn10/tnfb/prkci/LOC121911286/c1qtnf12/irs2b/LOC121892275/pik3r3b/LOC121897231/pik3r2/LOC121898741/grb10b/ptpn11a/mapk14a/akt1/insra/LOC121899981/ahi1/LOC121890080/LOC121893854"
"2506","cranial nerve development","Biological Process",1.34381169109575,0.0878812491682358,0.309252363213337,0.251265357912386,"GO:0021545","20/3369","63/14261",20,"nes/hbegfa/nrp2a/LOC121891214/slc1a3a/mafba/slitrk6/dlx3b/nrp1a/chd7/smo/ctnnb1/hoxd3a/cited4a/LOC121880985/ephb2b/gli3/hoxb3a/LOC121892095/lpar1"
"2507","response to organophosphorus","Biological Process",1.19272568052228,0.0882189904153278,0.309252363213337,0.251265357912386,"GO:0046683","51/3369","181/14261",51,"plat/LOC121899291/hsp90b1/ptgs2b/alas1/cdo1/slc8a1b/pck1/LOC121900431/wt1b/tyms/pkd2/ldha/rapgef3/junbb/star/pik3r1/plcg2/LOC121906858/LOC121909650/ezrb/trpm4a/wnt10b/srebf1/LOC121909123/pygmb/stat1a/fosab/rapgef2b/cited1/LOC121909162/apex1/aldh3a2b/cdk2/LOC121895901/ccnd2a/LOC121893598/lpar1/fosl1a/crtc1a/serpine1/LOC121894614/LOC121887614/akap1b/rplp0/unm_hu7910/p2ry4/rfc3/top2b/LOC121893854/LOC121907218"
"2508","positive regulation of actin filament polymerization","Biological Process",1.23323820942685,0.0884952702556933,0.309252363213337,0.251265357912386,"GO:0030838","37/3369","127/14261",37,"LOC121913056/dnm3b/vaspb/LOC121911868/LOC121912469/LOC121880911/washc2c/LOC121906858/arpc5b/LOC121882364/lmod3/wasla/spire1a/jmy/baiap2a/nck2a/diaph2/pfn2b/LOC121905206/daam2/cpda/LOC121912819/cdc42ep5/wash1/LOC121907944/LOC121911706/LOC121908220/lmod1b/rack1/LOC121906769/arpc4l/cdc42ep4b/cyfip1/LOC121906050/cdc42ep3/LOC121909861/wasf2"
"2509","succinate metabolic process","Biological Process",1.81414578297926,0.088882774834817,0.309252363213337,0.251265357912386,"GO:0006105","6/3369","14/14261",6,"stat5a/aldh5a1/ghra/LOC121895130/suclg1/suclg2"
"2510","phagocytosis, recognition","Biological Process",1.81414578297926,0.088882774834817,0.309252363213337,0.251265357912386,"GO:0006910","6/3369","14/14261",6,"colec12/LOC121895604/cd36/LOC121888392/LOC121885369/mfge8b"
"2511","nitric oxide mediated signal transduction","Biological Process",1.81414578297926,0.088882774834817,0.309252363213337,0.251265357912386,"GO:0007263","6/3369","14/14261",6,"ddah1/ndnf/cd36/gucy1b1/kcnc2/apoeb"
"2512",NA,NA,1.81414578297926,0.088882774834817,0.309252363213337,0.251265357912386,"GO:0008101","6/3369","14/14261",6,"LOC121900512/gpc5c/frmd6/LOC121911428/gpc5a/ext2"
"2513","deoxyribonucleoside metabolic process","Biological Process",1.81414578297926,0.088882774834817,0.309252363213337,0.251265357912386,"GO:0009120","6/3369","14/14261",6,"LOC121909219/dpydb/ada/dck/upp1/tk1"
"2514","oxidoreductase activity, acting on single donors with incorporation of molecular oxygen","Molecular Function",1.81414578297926,0.088882774834817,0.309252363213337,0.251265357912386,"GO:0016701","6/3369","14/14261",6,"hgd/ptgs2b/cdo1/hpdb/LOC121909602/adoa"
"2515","oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen","Molecular Function",1.81414578297926,0.088882774834817,0.309252363213337,0.251265357912386,"GO:0016702","6/3369","14/14261",6,"hgd/ptgs2b/cdo1/hpdb/LOC121909602/adoa"
"2516","racemase and epimerase activity","Molecular Function",1.81414578297926,0.088882774834817,0.309252363213337,0.251265357912386,"GO:0016854","6/3369","14/14261",6,"LOC121895702/LOC121888618/galm/glceb/gne/dse"
"2517","septin complex","Cellular Component",1.81414578297926,0.088882774834817,0.309252363213337,0.251265357912386,"GO:0031105","6/3369","14/14261",6,"LOC121896989/sept8a/sept12/LOC121883599/sept2/sept6"
"2518","cell trailing edge","Cellular Component",1.81414578297926,0.088882774834817,0.309252363213337,0.251265357912386,"GO:0031254","6/3369","14/14261",6,"pip5k1bb/ezrb/LOC121909901/pip5k1ca/flot1b/LOC121910149"
"2519","positive regulation of pseudopodium assembly","Biological Process",1.81414578297926,0.088882774834817,0.309252363213337,0.251265357912386,"GO:0031274","6/3369","14/14261",6,"kitb/f2rl1.2/cdc42ep5/wash1/cdc42ep4b/cdc42ep3"
"2520","positive regulation of cyclase activity","Biological Process",1.81414578297926,0.088882774834817,0.309252363213337,0.251265357912386,"GO:0031281","6/3369","14/14261",6,"ncs1b/mapk14b/mapk3/mapk8a/timp2a/mapk14a"
"2521","regulation of ARF protein signal transduction","Biological Process",1.81414578297926,0.088882774834817,0.309252363213337,0.251265357912386,"GO:0032012","6/3369","14/14261",6,"iqsec1a/LOC121895760/LOC121886496/LOC121884975/cyth1a/arfgef1"
"2522","toll-like receptor 3 signaling pathway","Biological Process",1.81414578297926,0.088882774834817,0.309252363213337,0.251265357912386,"GO:0034138","6/3369","14/14261",6,"colec12/tnfb/LOC121906116/tnip2/LOC121888392/casp8"
"2523","NAD biosynthesis via nicotinamide riboside salvage pathway","Biological Process",1.81414578297926,0.088882774834817,0.309252363213337,0.251265357912386,"GO:0034356","6/3369","14/14261",6,"ptgs2b/LOC121909219/naxd/nampt1/naprt/rnls"
"2524","Roundabout signaling pathway","Biological Process",1.81414578297926,0.088882774834817,0.309252363213337,0.251265357912386,"GO:0035385","6/3369","14/14261",6,"slit1a/robo1/LOC121900142/LOC121909664/slit3/slit2"
"2525","positive regulation of chromatin binding","Biological Process",1.81414578297926,0.088882774834817,0.309252363213337,0.251265357912386,"GO:0035563","6/3369","14/14261",6,"ctbp2l/hmbox1b/LOC121911661/gmnn/LOC121891244/kdm1a"
"2526","retinal metabolic process","Biological Process",1.81414578297926,0.088882774834817,0.309252363213337,0.251265357912386,"GO:0042574","6/3369","14/14261",6,"LOC121908571/LOC121909602/aldh1a2/LOC121904285/rdh10a/LOC121900546"
"2527","negative regulation of erythrocyte differentiation","Biological Process",1.81414578297926,0.088882774834817,0.309252363213337,0.251265357912386,"GO:0045647","6/3369","14/14261",6,"gas2l1/mafba/stat5a/ncapg2/hspa9/LOC121893598"
"2528","wing disc anterior/posterior pattern formation","Biological Process",1.81414578297926,0.088882774834817,0.309252363213337,0.251265357912386,"GO:0048100","6/3369","14/14261",6,"gli2a/ptch1/hivep1/smo/bmp4/gli3"
"2529","activin binding","Molecular Function",1.81414578297926,0.088882774834817,0.309252363213337,0.251265357912386,"GO:0048185","6/3369","14/14261",6,"fstl3/fsta/tgfbr1b/smad7/tgfbr3/LOC121907378"
"2530","axial mesoderm development","Biological Process",1.81414578297926,0.088882774834817,0.309252363213337,0.251265357912386,"GO:0048318","6/3369","14/14261",6,"epha2a/tcf7l1b/LOC121883610/ndr2/tbx2b/LOC121906883"
"2531","positive regulation of mitochondrial calcium ion concentration","Biological Process",1.81414578297926,0.088882774834817,0.309252363213337,0.251265357912386,"GO:0051561","6/3369","14/14261",6,"bcap31/tgm2b/rap1gds1/fis1/atp2a1l/mcur1"
"2532","lens fiber cell development","Biological Process",1.81414578297926,0.088882774834817,0.309252363213337,0.251265357912386,"GO:0070307","6/3369","14/14261",6,"wnt7aa/tmod1/epha2a/LOC121909171/fgfr2/LOC121897080"
"2533","negative regulation of calcineurin-NFAT signaling cascade","Biological Process",1.81414578297926,0.088882774834817,0.309252363213337,0.251265357912386,"GO:0070885","6/3369","14/14261",6,"chp1/fhl2a/LOC121891066/homer2/LOC121892319/gsk3ba"
"2534","positive regulation of transforming growth factor beta production","Biological Process",1.81414578297926,0.088882774834817,0.309252363213337,0.251265357912386,"GO:0071636","6/3369","14/14261",6,"fsta/ptgs2b/LOC121898953/thbs1b/LOC121881170/LOC121892156"
"2535","negative regulation of calcineurin-mediated signaling","Biological Process",1.81414578297926,0.088882774834817,0.309252363213337,0.251265357912386,"GO:0106057","6/3369","14/14261",6,"chp1/fhl2a/LOC121891066/homer2/LOC121892319/gsk3ba"
"2536","regulation of basement membrane organization","Biological Process",1.81414578297926,0.088882774834817,0.309252363213337,0.251265357912386,"GO:0110011","6/3369","14/14261",6,"LOC121903750/ehbp1/LOC121894730/phldb2a/dennd4c/LOC121891815"
"2537","positive regulation of myoblast fusion","Biological Process",1.81414578297926,0.088882774834817,0.309252363213337,0.251265357912386,"GO:1901741","6/3369","14/14261",6,"cxcl12b/mapk14b/LOC121904367/myod1/flot1b/mapk14a"
"2538","regulation of meiotic cell cycle process involved in oocyte maturation","Biological Process",1.81414578297926,0.088882774834817,0.309252363213337,0.251265357912386,"GO:1903538","6/3369","14/14261",6,"ptgs2b/prkacab/prkar2aa/prkar1aa/LOC121887335/aurka"
"2539","regulation of integrin-mediated signaling pathway","Biological Process",1.81414578297926,0.088882774834817,0.309252363213337,0.251265357912386,"GO:2001044","6/3369","14/14261",6,"loxl3b/dab2/flna/phactr4b/ctnna1/LOC121897715"
"2540",NA,NA,1.18981813514316,0.0889798712100749,0.309252363213337,0.251265357912386,"GO:0009108","52/3369","185/14261",52,"qdpra/LOC121909824/LOC121900476/ptgs2b/mthfd1l/LOC121909219/gpia/ldha/tecra/hacd1/scd/LOC121885462/kynu/LOC121884840/LOC121884175/elovl6/adpgk/scdb/hsd17b12a/pdha1b/acaca/aclya/nadsyn1/acot7/pfkpa/LOC121895936/me1/pgm1/lias/hk1/acsl4a/naxd/aldoab/pank2/idh2/ppcs/mthfd1b/LOC121884653/mat2b/nampt1/coq8b/naprt/rnls/coq8aa/fasn/ppt2b/mocs3/suclg1/LOC121912077/ppt1/mpc1/pgk1"
"2541","erythrocyte homeostasis","Biological Process",1.2542242450227,0.0889927305252366,0.309252363213337,0.251265357912386,"GO:0034101","32/3369","108/14261",32,"kitb/vegfab/gpia/prdx1/LOC121908701/jak2a/flvcr1/add1/slc40a1/sfxn1/sox6/fech/ncapg2/acin1a/vegfaa/ptpn2a/hipk2/ampd3a/tgfbr3/LOC121895936/bcl6aa/hspa9/cited4a/bmp4/id2a/casp3a/LOC121902024/melk/ptpn2b/atp5if1b/LOC121908220/inhbaa"
"2542","neuronal stem cell division","Biological Process",1.2542242450227,0.0889927305252366,0.309252363213337,0.251265357912386,"GO:0036445","32/3369","108/14261",32,"fgf13a/tead1b/vbp1/llgl1/pfdn2/LOC121897514/sox6/LOC121906032/mark1/ror1/tead3a/fgfr2/mark2b/prkci/LOC121903406/lrp6/llgl2/LOC121881354/stk11/ric8a/prox1a/sox5/LOC121901074/gpsm2/pard6gb/melk/cdk1/LOC121886601/tead1a/LOC121883559/gnb2/LOC121898091"
"2543","neuroblast division","Biological Process",1.2542242450227,0.0889927305252366,0.309252363213337,0.251265357912386,"GO:0055057","32/3369","108/14261",32,"fgf13a/tead1b/vbp1/llgl1/pfdn2/LOC121897514/sox6/LOC121906032/mark1/ror1/tead3a/fgfr2/mark2b/prkci/LOC121903406/lrp6/llgl2/LOC121881354/stk11/ric8a/prox1a/sox5/LOC121901074/gpsm2/pard6gb/melk/cdk1/LOC121886601/tead1a/LOC121883559/gnb2/LOC121898091"
"2544","nephron epithelium morphogenesis","Biological Process",1.30246363906204,0.0901242440169567,0.31284092496351,0.25418103895417,"GO:0072088","24/3369","78/14261",24,"wnt6b/cd44b/LOC121899381/wt1b/hey1/pkd2/ptch1/commd5/wnt4/LOC121905833/smo/LOC121883610/ctnnb1/timeless/LOC121887119/lgr4/LOC121880985/bmp4/irx1a/gli3/LOC121907944/ahi1/fgf2/hs2st1b"
"2545","regulation of gluconeogenesis","Biological Process",1.41100227565054,0.0901670064368065,0.31284092496351,0.25418103895417,"GO:0006111","15/3369","45/14261",15,"LOC121903551/pck1/sesn2/gnmt/nr3c1/c1qtnf12/tcf7l2/ptpn2a/hif1aa/stk11/LOC121897231/lepr/ptpn2b/sirt1/foxo1a"
"2546","embryo implantation","Biological Process",1.41100227565054,0.0901670064368065,0.31284092496351,0.25418103895417,"GO:0007566","15/3369","45/14261",15,"lamb1a/lamb1b/ptgs2b/mmp9/tgfbr1b/LOC121913625/tgfbr2b/grnb/serpine2/stc2a/atr/rxraa/reck/ppardb/LOC121898091"
"2547","positive regulation of cyclin-dependent protein kinase activity","Biological Process",1.41100227565054,0.0901670064368065,0.31284092496351,0.25418103895417,"GO:1904031","15/3369","45/14261",15,"pkd2/LOC121882859/egfra/cdkn1bb/cdkn1a/rgcc/ccnl1a/cdkn1ba/spdya/akt1/ccnd2a/ccnd1/LOC121894002/cdc6/ccnb1"
"2548","endosome membrane","Cellular Component",1.13538375533396,0.0902509896828156,0.312959252009791,0.254277178842401,"GO:0010008","92/3369","343/14261",92,"anxa6/snx2/ndrg1a/ehbp1l1b/lamp1a/atpv0e2/wls/tfr1b/cav1/ncf4/snx8a/vps41/vamp8/LOC121898686/llgl1/stx7l/ece1/pdia3/clta/kif13a/epha4l/bace1/LOC121892072/scarb2c/clcn5b/pi4k2b/LOC121889732/LOC121889735/atp6v0cb/tmbim1a/LOC121909478/LOC121885279/snx27a/LOC121889734/irf7/vps37d/pikfyve/egfra/LOC121909481/march8/rab14l/snx1a/LOC121903626/snx18a/rab11fip4a/lrp6/LOC121909480/hps4/vps37a/vps35/tpcn1/LOC121887622/gga3b/LOC121907338/atp6v0a1a/pip5k1ca/LOC121882938/gga3a/LOC121890872/tmem165/scamp2/snx27b/LOC121891786/vps29/atp6ap1b/rab7a/abhd17b/slc9a7/rab31/ehd3/abhd17ab/LOC121902437/LOC121898383/LOC121911917/rab27a/insra/LOC121893636/vps16/atp6v0e1/LOC121906186/arhgap1/rabepk/lamtor3/npc1/kif16ba/snx5/LOC121887945/pik3c2a/anxa1a/LOC121913501/LOC121894668/LOC121896034"
"2549","glycerolipid metabolic process","Biological Process",1.11797245768248,0.0902719399539388,0.312959252009791,0.254277178842401,"GO:0046486","117/3369","443/14261",117,"lpl/cav3/hbegfa/LOC121888073/fgfr4/pdgfra/met/LOC121895713/kitb/pdgfab/notum1a/plce1/fgf5/LOC121910427/plcd4b/pla2g15/LOC121898750/pck1/LOC121896717/mboat2a/pik3ca/cav1/impa2/plin2/dagla/ajuba/gpat3/LOC121897527/apof/plpp1a/kitlga/pld1a/LOC121884271/pip5k1bb/napepld/pi4k2b/fabp4a/si:ch211-234p6.5/LOC121884276/scd/cers5/serinc5/pik3r1/pla2g4ab/cat/plcg2/chka/cpt1ab/xdh/LOC121911885/gde1/fgfr2/LOC121894537/scdb/pikfyve/egfra/rab14l/LOC121909949/slc44a5b/LOC121883420/slc27a1a/pigt/LOC121911291/atr/irs2b/LOC121892275/mtmr10/LOC121903391/insig1/pik3r3b/pip5k1ca/mboat7/cd36/LOC121903229/tpte/pnpla6/LOC121886103/pik3r2/agpat9l/LOC121886494/fgf7/LOC121909107/arf3a/apoeb/mfsd2aa/dbi/aldh5a1/acsl4a/eif4ebp2/plek/ptpn13/LOC121897080/plcb3/dgkaa/slc44a2/ptpn11a/pik3c3/LOC121899981/sel1l/dgki/gpam/phka1a/LOC121901722/nudt4a/chkb/mtmr1a/fasn/pla2g7/fgf2/sirt1/pik3c2a/LOC121894002/LOC121913501/inpp5b/ptenb/ddhd1a/LOC121888149"
"2550","tubulin binding","Molecular Function",1.13449462509078,0.0903310625000871,0.3130414114954,0.254343932843383,"GO:0015631","93/3369","347/14261",93,"LOC121910123/cav3/dnm3b/fgf13a/ndrg1a/camsap2b/stmn1b/LOC121909672/chp1/gas2l1/mid1/LOC121896989/vps41/arl8ba/dclk1a/vbp1/lrrk2/LOC121911868/LOC121882410/LOC121892127/ndel1b/LOC121911171/LOC121907988/mapre2/LOC121882859/anp32b/kif18a/LOC121888899/LOC121884840/LOC121893952/klc1a/ckap5/map1sa/LOC121894730/ezrb/dlgap5/stim1a/kank1a/LOC121904692/LOC121898374/spast/cnn3a/rab11fip4a/LOC121896107/LOC121894388/spire1a/bcas3/smc3/LOC121891910/LOC121913666/fam83d/gas2l3/spag5/macf1a/LOC121910149/ccdc88c/camsap1b/LOC121905409/aldoab/tiam1a/nav3/mlphb/LOC121885856/rsph3/LOC121908995/nusap1/ttll7/wash1/mid2/LOC121911357/LOC121887638/sncgb/ska1/ift74/gja1b/ttbk2b/akap1b/map1lc3b/capzb/mark4b/kif4/LOC121891815/htt/cenpe/b4galt1l/LOC121907308/ppp5c/LOC121890155/birc5a/LOC121896034/pleca/trpv4/clip2"
"2551","mesodermal cell fate commitment","Biological Process",1.58737756010686,0.0908446036380711,0.313102091400013,0.25439323483672,"GO:0001710","9/3369","24/14261",9,"eya2/pbx4/rgma/smad1/klf4/tcf7l2/ndr2/sox4a/bmp4"
"2552","methionine metabolic process","Biological Process",1.58737756010686,0.0908446036380711,0.313102091400013,0.25439323483672,"GO:0006555","9/3369","24/14261",9,"LOC121885590/gnmt/LOC121894407/sardh/mtr/LOC121900113/LOC121887334/mthfr/mthfd1b"
"2553","determination of muscle attachment site","Biological Process",1.58737756010686,0.0908446036380711,0.313102091400013,0.25439323483672,"GO:0016204","9/3369","24/14261",9,"nav2a/LOC121911964/LOC121904367/myod1/macf1a/LOC121896213/wnt5a/nav3/pleca"
"2554","cell migration in hindbrain","Biological Process",1.58737756010686,0.0908446036380711,0.313102091400013,0.25439323483672,"GO:0021535","9/3369","24/14261",9,"LOC121908668/flna/nrp1a/dab1a/lrp6/rerea/sema4c/ttbk2b/LOC121884827"
"2555","natural killer cell activation","Biological Process",1.58737756010686,0.0908446036380711,0.313102091400013,0.25439323483672,"GO:0030101","9/3369","24/14261",9,"itgb2/prdx1/stat5a/snx27a/snx27b/id2a/rab27a/tyro3/casp8"
"2556","negative regulation of ATP-dependent activity","Biological Process",1.58737756010686,0.0908446036380711,0.313102091400013,0.25439323483672,"GO:0032780","9/3369","24/14261",9,"dbn1/oxa1l/cald1a/cnn3a/LOC121898476/pxk/atp5if1b/tsc1b/ppiaa"
"2557","regulation of mitotic spindle elongation","Biological Process",1.58737756010686,0.0908446036380711,0.313102091400013,0.25439323483672,"GO:0032888","9/3369","24/14261",9,"LOC121892127/pip5k1bb/ezrb/LOC121912506/pip5k1ca/csnk1g2b/LOC121910149/psd2/LOC121907308"
"2558","regulation of superoxide anion generation","Biological Process",1.58737756010686,0.0908446036380711,0.313102091400013,0.25439323483672,"GO:0032928","9/3369","24/14261",9,"itgb2/tgfb1a/f2rl1.2/egfra/LOC121895014/LOC121894035/gnai2b/aatf/LOC121907218"
"2559","regulation of smooth muscle cell apoptotic process","Biological Process",1.58737756010686,0.0908446036380711,0.313102091400013,0.25439323483672,"GO:0034391","9/3369","24/14261",9,"dnmt1/cdkn2a/b/pparg/lrp6/pdcd4b/map2k4a/LOC121888930/sirt1/gsk3ba"
"2560","paraxial mesoderm development","Biological Process",1.58737756010686,0.0908446036380711,0.313102091400013,0.25439323483672,"GO:0048339","9/3369","24/14261",9,"tead1b/LOC121898953/LOC121911203/LOC121889962/LOC121903535/LOC121908944/wnt5a/nup133/htt"
"2561","embryonic skeletal joint development","Biological Process",1.58737756010686,0.0908446036380711,0.313102091400013,0.25439323483672,"GO:0072498","9/3369","24/14261",9,"bmp7b/hyal1/osr2/LOC121894435/LOC121883610/ctnnb1/bmp4/LOC121906883/gja1b"
"2562","extracellular matrix assembly","Biological Process",1.58737756010686,0.0908446036380711,0.313102091400013,0.25439323483672,"GO:0085029","9/3369","24/14261",9,"loxa/gas6/tgfb1a/LOC121885487/elna/has2/pbrm1l/lamc3/lamc1"
"2563","chaperone complex","Cellular Component",1.58737756010686,0.0908446036380711,0.313102091400013,0.25439323483672,"GO:0101031","9/3369","24/14261",9,"cct7/nrd1b/cct3/cct4/hspa8b/LOC121880508/tsc1b/ppp5c/cct6a"
"2564","positive regulation of p38MAPK cascade","Biological Process",1.58737756010686,0.0908446036380711,0.313102091400013,0.25439323483672,"GO:1900745","9/3369","24/14261",9,"met/vegfab/xdh/sash1a/gadd45ga/vegfaa/map3k3/mink1/kars1"
"2565","response to virus","Biological Process",1.18180393645857,0.0910541615744203,0.313414241520837,0.254646854602197,"GO:0009615","55/3369","197/14261",55,"clu/gli2a/hyal1/acta2/LOC121893833/stmn1b/f2rl1.2/jak2a/dclk1a/LOC121894435/LOC121903253/LOC121912985/rela/serinc5/mapk14b/srsf5b/tnfb/ddit4/irf7/map2k1/dhx58/banf1/stat1a/gtf2f1/LOC121913666/spon2b/sting1/nfkb1/ap1s1/riok3/wipi2/LOC121912552/LOC121883615/abcc9/hnrnpul1/mapk14a/ivns1abpa/LOC121911546/badb/gpam/fosl1a/bcl3/ddx1/zmynd11/LOC121894614/eif2ak2/LOC121906050/rrp1/LOC121894002/cdk6/LOC121898721/lyst/LOC121904353/nt5c3a/odc1"
